index,plot_id,rep,var_num,treatment,yield,row_num,range_num,NDVI_mean,SAVI_mean,GCI_mean,0_mean,1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,9_mean,10_mean,11_mean,12_mean,13_mean,14_mean,15_mean,16_mean,17_mean,18_mean,19_mean,20_mean,21_mean,22_mean,23_mean,24_mean,25_mean,26_mean,27_mean,28_mean,29_mean,30_mean,31_mean,32_mean,33_mean,34_mean,35_mean,36_mean,37_mean,38_mean,39_mean,40_mean,41_mean,42_mean,43_mean,44_mean,45_mean,46_mean,47_mean,48_mean,49_mean,50_mean,51_mean,52_mean,53_mean,54_mean,55_mean,56_mean,57_mean,58_mean,59_mean,60_mean,61_mean,62_mean,63_mean,64_mean,65_mean,66_mean,67_mean,68_mean,69_mean,70_mean,71_mean,72_mean,73_mean,74_mean,75_mean,76_mean,77_mean,78_mean,79_mean,80_mean,81_mean,82_mean,83_mean,84_mean,85_mean,86_mean,87_mean,88_mean,89_mean,fert_source,fert_rate,variety,treatment_label
10,25,1,2,4,853.4823341,1,12,0.6585533547222076,0.5696442202872287,-0.37429080554566574,0.00805634921553651,-0.3347656701156833,-0.3501829983619581,-0.2028860565389263,-0.23805523361992204,-0.7097158090244123,-0.6203675374929466,-0.53041253328808,-0.6975587594082844,-0.00805634921553651,-0.34165446330487986,-0.35690246714226226,-0.20981164837425592,-0.2449347499197081,-0.7115845987677115,-0.623914178155624,-0.5349854141351843,-0.6997386736645794,0.3347656701156833,0.34165446330487986,-0.01846542828423013,0.1472370430674443,0.11226677648177018,-0.6256679202005866,-0.4418533958033471,-0.27752825688754995,-0.6001185275247177,0.3501829983619581,0.35690246714226226,0.01846542828423013,0.164729714230755,0.13012248867268006,-0.6185486635662272,-0.4287763558306892,-0.2612680289771735,-0.5919693615163525,0.2028860565389263,0.20981164837425592,-0.1472370430674443,-0.164729714230755,-0.03751688894099036,-0.6585533547222076,-0.5197846426454533,-0.3932512859695462,-0.6383680180201312,0.23805523361992204,0.2449347499197081,-0.11226677648177018,-0.13012248867268006,0.03751688894099036,-0.6510212062302402,-0.5024842573543276,-0.3674309946309968,-0.6296046566928281,0.7097158090244123,0.7115845987677115,0.6256679202005866,0.6185486635662272,0.6585533547222076,0.6510212062302402,0.3439286872896974,0.4889305195443979,0.06854847393633738,0.6203675374929466,0.623914178155624,0.4418533958033471,0.4287763558306892,0.5197846426454533,0.5024842573543276,-0.3439286872896974,0.206319822938294,-0.28697778446449496,0.53041253328808,0.5349854141351843,0.27752825688754995,0.2612680289771735,0.3932512859695462,0.3674309946309968,-0.4889305195443979,-0.206319822938294,-0.44585815632423487,0.6975587594082844,0.6997386736645794,0.6001185275247177,0.5919693615163525,0.6383680180201312,0.6296046566928281,-0.06854847393633738,0.28697778446449496,0.44585815632423487,KCL,600,clearwater,KCL 600
11,24,1,1,4,753.7656118,1,11,0.8367979988320777,0.7191215231728507,-0.5000326299611974,0.00328838888009387,-0.4266112231943625,-0.4414439213290121,-0.203209305711814,-0.25414642224085254,-0.8753446304774235,-0.7699610740815633,-0.6519368305645417,-0.8618332149943617,-0.00328838888009387,-0.42937920411838465,-0.44426133076674934,-0.20588381076638176,-0.2568208405541213,-0.8761475653314694,-0.7714875799703972,-0.653740260177337,-0.8627552838249649,0.4266112231943625,0.42937920411838465,-0.01844265063128132,0.24580692722415912,0.19669990772204812,-0.7822109337883668,-0.5510873636740123,-0.3292505897053301,-0.7510006959843843,0.4414439213290121,0.44426133076674934,0.01844265063128132,0.26292274437776425,0.21423379198779569,-0.7761298090532803,-0.5385248212931554,-0.31301244725173655,-0.7439010734728889,0.203209305711814,0.20588381076638176,-0.24580692722415912,-0.26292274437776425,-0.0535868958687568,-0.8367979988320777,-0.6828909662864654,-0.5238332050835904,-0.816052379381617,0.25414642224085254,0.2568208405541213,-0.19669990772204812,-0.21423379198779569,0.0535868958687568,-0.827377610955762,-0.6596203458913462,-0.4878594111185744,-0.8047753608384566,0.8753446304774235,0.8761475653314694,0.7822109337883668,0.7761298090532803,0.8367979988320777,0.827377610955762,0.4556682722503289,0.6395176288681106,0.09493141492500289,0.7699610740815633,0.7714875799703972,0.5510873636740123,0.5385248212931554,0.6828909662864654,0.6596203458913462,-0.4556682722503289,0.27900679763195174,-0.3800237922986871,0.6519368305645417,0.653740260177337,0.3292505897053301,0.31301244725173655,0.5238332050835904,0.4878594111185744,-0.6395176288681106,-0.27900679763195174,-0.5859081290290741,0.8618332149943617,0.8627552838249649,0.7510006959843843,0.7439010734728889,0.816052379381617,0.8047753608384566,-0.09493141492500289,0.3800237922986871,0.5859081290290741,KCL,600,burbank,KCL 600
12,23,1,2,5,807.4979214,1,10,0.5931599620537087,0.5139490690232907,-0.33065746950971425,0.012338320034945,-0.29770042044725886,-0.31122131912070933,-0.19440432297310364,-0.2197455230584784,-0.6450754343656049,-0.5613663256041058,-0.4781183275699857,-0.6330374536049327,-0.012338320034945,-0.3081162517905989,-0.321645825929316,-0.20524208358152457,-0.23056111150960423,-0.6477541145148348,-0.5666820564494601,-0.4852233804987695,-0.6361590538080318,0.29770042044725886,0.3081162517905989,-0.01616111082355779,0.11539672764227596,0.0903792964488452,-0.5694916262962962,-0.4014520147759978,-0.2521428615198436,-0.5448977877780312,0.31122131912070933,0.321645825929316,0.01616111082355779,0.13085875117160778,0.10608781106564166,-0.5630566201891101,-0.3899616129189789,-0.2379315972281401,-0.5375185662320002,0.19440432297310364,0.20524208358152457,-0.11539672764227596,-0.13085875117160778,-0.02692814776981227,-0.5931599620537087,-0.461007550575755,-0.3427195124206529,-0.5727636797176134,0.2197455230584784,0.23056111150960423,-0.0903792964488452,-0.10608781106564166,0.02692814776981227,-0.588272238443373,-0.44915646070476806,-0.32438632977163073,-0.566976016244907,0.6450754343656049,0.6477541145148348,0.5694916262962962,0.5630566201891101,0.5931599620537087,0.588272238443373,0.31284635484995427,0.44426167525394983,0.06499117445255949,0.5613663256041058,0.5666820564494601,0.4014520147759978,0.3899616129189789,0.461007550575755,0.44915646070476806,-0.31284635484995427,0.18706847118142825,-0.25866482874868174,0.4781183275699857,0.4852233804987695,0.2521428615198436,0.2379315972281401,0.3427195124206529,0.32438632977163073,-0.44426167525394983,-0.18706847118142825,-0.4031285065117032,0.6330374536049327,0.6361590538080318,0.5448977877780312,0.5375185662320002,0.5727636797176134,0.566976016244907,-0.06499117445255949,0.25866482874868174,0.4031285065117032,KCL,800,clearwater,KCL 800
13,22,1,1,5,554.56397,1,9,0.7503632205993449,0.6366230876987549,-0.4165729094899543,0.01084747762593099,-0.37326685948405375,-0.38828700835528,-0.2215778095799059,-0.2569124003133286,-0.8038230073086989,-0.7018077630780892,-0.5955595325795763,-0.7897040677406442,-0.01084747762593099,-0.3823871106756652,-0.397338166231817,-0.23101991575403877,-0.2661218125281524,-0.8060192487268675,-0.7062768582634463,-0.6015831777647003,-0.7923283195122294,0.37326685948405375,0.3823871106756652,-0.01808389048015991,0.16767194720824993,0.13306059237417037,-0.7136136114420207,-0.5048139972393383,-0.3128545951215265,-0.6840280219827941,0.38828700835528,0.397338166231817,0.01808389048015991,0.1847972775480015,0.15050821421006735,-0.7069396968323545,-0.4922037392754206,-0.2970703112363365,-0.6762759828798238,0.2215778095799059,0.23101991575403877,-0.16767194720824993,-0.1847972775480015,-0.03718733373100778,-0.7503632205993449,-0.5931374092868271,-0.4450593915515402,-0.7269579799491445,0.2569124003133286,0.2661218125281524,-0.13306059237417037,-0.15050821421006735,0.03718733373100778,-0.743485255836331,-0.5765985995816068,-0.41974264384849774,-0.7188420640635915,0.8038230073086989,0.8060192487268675,0.7136136114420207,0.7069396968323545,0.7503632205993449,0.743485255836331,0.3986198196041969,0.5652407630325158,0.08250742464565326,0.7018077630780892,0.7062768582634463,0.5048139972393383,0.4922037392754206,0.5931374092868271,0.5765985995816068,-0.3986198196041969,0.2417050052726393,-0.3308326383475082,0.5955595325795763,0.6015831777647003,0.3128545951215265,0.2970703112363365,0.4450593915515402,0.41974264384849774,-0.5652407630325158,-0.2417050052726393,-0.5148583452563642,0.7897040677406442,0.7923283195122294,0.6840280219827941,0.6762759828798238,0.7269579799491445,0.7188420640635915,-0.08250742464565326,0.3308326383475082,0.5148583452563642,KCL,800,burbank,KCL 800
14,21,1,2,1,589.6711491,1,8,0.7560077158445065,0.6453156300841806,-0.4300809994527074,-0.00944812206839583,-0.38916318956941715,-0.39846454809108595,-0.2225446161666305,-0.27299814572492026,-0.8106341587617685,-0.7075629896804296,-0.6022015384485612,-0.7961020460012328,0.00944812206839583,-0.3830907388763424,-0.39139399227179544,-0.21294309604261313,-0.26482535231879145,-0.8098049681601901,-0.7042945458553105,-0.5960823601880254,-0.7950437536192527,0.38916318956941715,0.3830907388763424,-0.01126132409298183,0.1855567062192909,0.13368643996076696,-0.7167022736966339,-0.4986563345336448,-0.3026932399472425,-0.6855362316145852,0.39846454809108595,0.39139399227179544,0.01126132409298183,0.1959027142641899,0.1441952216404306,-0.7120778020346178,-0.4902552575850117,-0.2932242932345434,-0.6803291070981896,0.2225446161666305,0.21294309604261313,-0.1855567062192909,-0.1959027142641899,-0.05558531637993578,-0.7560077158445065,-0.5976757330157706,-0.451185844947239,-0.731883835839939,0.27299814572492026,0.26482535231879145,-0.13368643996076696,-0.1441952216404306,0.05558531637993578,-0.7422520827117932,-0.5685477521461219,-0.41039327445501095,-0.7158802367605112,0.8106341587617685,0.8098049681601901,0.7167022736966339,0.7120778020346178,0.7560077158445065,0.7422520827117932,0.40964841241717326,0.5726571326344602,0.08533736154324412,0.7075629896804296,0.7042945458553105,0.4986563345336448,0.4902552575850117,0.5976757330157706,0.5685477521461219,-0.40964841241717326,0.24276956370762712,-0.3402793678096789,0.6022015384485612,0.5960823601880254,0.3026932399472425,0.2932242932345434,0.451185844947239,0.41039327445501095,-0.5726571326344602,-0.24276956370762712,-0.5212771447120095,0.7961020460012328,0.7950437536192527,0.6855362316145852,0.6803291070981896,0.731883835839939,0.7158802367605112,-0.08533736154324412,0.3402793678096789,0.5212771447120095,none,0,clearwater,control
15,20,1,1,1,588.7548723,1,7,0.8804442578127637,0.7679271340602611,-0.5509098612380076,0.00249140992997218,-0.429350511931355,-0.4447313390717683,-0.19367850340958073,-0.24141344906144155,-0.9142417015148327,-0.8011833639980754,-0.6712056875043052,-0.8994510384216186,-0.00249140992997218,-0.43130033484373376,-0.4467554594235952,-0.19570844789092007,-0.24330704492312227,-0.9147210294601272,-0.8021451655019552,-0.6723888256649759,-0.9000762318035864,0.429350511931355,0.43130033484373376,-0.01872698552718601,0.2566622556969282,0.2105313595272501,-0.8255973934214564,-0.5835869010209233,-0.346247475803227,-0.7920627684155449,0.4447313390717683,0.4467554594235952,0.01872698552718601,0.2741079102289268,0.22837784533076197,-0.8197454181049197,-0.5710456336548988,-0.32973678315572463,-0.7852329561523109,0.19367850340958073,0.19570844789092007,-0.2566622556969282,-0.2741079102289268,-0.05009286454075003,-0.8804442578127637,-0.7203856363083043,-0.5495716072571559,-0.8584944914591472,0.24141344906144155,0.24330704492312227,-0.2105313595272501,-0.22837784533076197,0.05009286454075003,-0.871816103763529,-0.698544231991136,-0.5159264044331237,-0.8479840593756407,0.9142417015148327,0.9147210294601272,0.8255973934214564,0.8197454181049197,0.8804442578127637,0.871816103763529,0.4913817829843594,0.6836063911334278,0.10778513961732872,0.8011833639980754,0.8021451655019552,0.5835869010209233,0.5710456336548988,0.7203856363083043,0.698544231991136,-0.4913817829843594,0.3008127358803234,-0.40688480046657455,0.6712056875043052,0.6723888256649759,0.346247475803227,0.32973678315572463,0.5495716072571559,0.5159264044331237,-0.6836063911334278,-0.3008127358803234,-0.625011701688818,0.8994510384216186,0.9000762318035864,0.7920627684155449,0.7852329561523109,0.8584944914591472,0.8479840593756407,-0.10778513961732872,0.40688480046657455,0.625011701688818,none,0,burbank,control
16,17,2,1,7,832.1739777,1,4,0.8464696913499181,0.7334648977333581,-0.5228491814854892,0.00349780798821067,-0.42039878071074455,-0.4350173848153403,-0.18228696269141204,-0.23299242038134177,-0.877891585164065,-0.7713266236159744,-0.6482754343544007,-0.8639528027253968,-0.00349780798821067,-0.42328839785701095,-0.4379494797409859,-0.18526023855777915,-0.23593926493798104,-0.8784991600105259,-0.7726787547258503,-0.6500948942172126,-0.8647534672892556,0.42039878071074455,0.42328839785701095,-0.01790302720583647,0.25946460380296976,0.21080148116952757,-0.7905568996368818,-0.5584185589505923,-0.33016010901442006,-0.7585463968822659,0.4350173848153403,0.4379494797409859,0.01790302720583647,0.27585950165477285,0.2277800420034696,-0.7848474270150931,-0.546499387223314,-0.3143486057519636,-0.7519107880560734,0.18228696269141204,0.18526023855777915,-0.25946460380296976,-0.27585950165477285,-0.05303665388894626,-0.8464696913499181,-0.6963784101071573,-0.5351987451619662,-0.8258960931293867,0.23299242038134177,0.23593926493798104,-0.21080148116952757,-0.2277800420034696,0.05303665388894626,-0.8374571181007382,-0.6735828392506806,-0.4997963958373688,-0.8150270743582477,0.877891585164065,0.8784991600105259,0.7905568996368818,0.7848474270150931,0.8464696913499181,0.8374571181007382,0.4687281998370615,0.6543580661744204,0.10199807827525476,0.7713266236159744,0.7726787547258503,0.5584185589505923,0.546499387223314,0.6963784101071573,0.6735828392506806,-0.4687281998370615,0.28869885864666317,-0.3886184598233675,0.6482754343544007,0.6500948942172126,0.33016010901442006,0.3143486057519636,0.5351987451619662,0.4997963958373688,-0.6543580661744204,-0.28869885864666317,-0.5986884185532697,0.8639528027253968,0.8647534672892556,0.7585463968822659,0.7519107880560734,0.8258960931293867,0.8150270743582477,-0.10199807827525476,0.3886184598233675,0.5986884185532697,K2SO4,400,burbank,K2SO4 400
17,15,2,1,6,802.5097891,1,2,0.8282473252332535,0.722890278778246,-0.5219880857940793,0.0038662376049859,-0.4166788229985842,-0.4277135618647762,-0.1733152815747516,-0.2244351358076903,-0.8574672343574772,-0.7543260177619403,-0.6343183705506265,-0.8438333592778713,-0.0038662376049859,-0.4203210123229113,-0.43097426430799646,-0.1766979353404174,-0.2279321888410323,-0.8582241908699683,-0.7557466689038694,-0.636284795125235,-0.8448022730591409,0.4166788229985842,0.4203210123229113,-0.01328022435274357,0.26538157239628213,0.21674827704253324,-0.77227524105969,-0.5434393362734656,-0.3176832066102478,-0.7403696661135121,0.4277135618647762,0.43097426430799646,0.01328022435274357,0.27769064390244513,0.22925476624146648,-0.7679188196407908,-0.5345049951095832,-0.3060188353003665,-0.7351930568625082,0.1733152815747516,0.1766979353404174,-0.26538157239628213,-0.27769064390244513,-0.05347842134524663,-0.8282473252332535,-0.6843377599130873,-0.5277007147284437,-0.8084555582702624,0.2244351358076903,0.2279321888410323,-0.21674827704253324,-0.22925476624146648,0.05347842134524663,-0.8197229762982781,-0.6618726720219757,-0.4923229840055151,-0.7980426703278024,0.8574672343574772,0.8582241908699683,0.77227524105969,0.7679188196407908,0.8282473252332535,0.8197229762982781,0.4623541264392208,0.6431494752025763,0.10307298679074736,0.7543260177619403,0.7557466689038694,0.5434393362734656,0.5345049951095832,0.6843377599130873,0.6618726720219757,-0.4623541264392208,0.2847856305967213,-0.3820488890255637,0.6343183705506265,0.636284795125235,0.3176832066102478,0.3060188353003665,0.5277007147284437,0.4923229840055151,-0.6431494752025763,-0.2847856305967213,-0.587922818786578,0.8438333592778713,0.8448022730591409,0.7403696661135121,0.7351930568625082,0.8084555582702624,0.7980426703278024,-0.10307298679074736,0.3820488890255637,0.587922818786578,K2SO4,200,burbank,K2SO4 200
18,13,2,1,4,617.3453332,1,0,0.5852582375737929,0.5018280428390632,-0.33184411667268826,0.00693518730393822,-0.28913770799296085,-0.3077766181787349,-0.17003203206577067,-0.19346807724814472,-0.6252466204617357,-0.5460866006954285,-0.46221058902189327,-0.6150534458838055,-0.00693518730393822,-0.29515364702248215,-0.31347694436230344,-0.17614363347399448,-0.19958706469436152,-0.6265604718827719,-0.5488103721090519,-0.4661783616637603,-0.6165025989453555,0.28913770799296085,0.29515364702248215,-0.02255746673008558,0.13188546105422347,0.10870060674363846,-0.5546647284766935,-0.39301963940157136,-0.24330495047514297,-0.53279824712378,0.3077766181787349,0.31347694436230344,0.02255746673008558,0.15334262488702174,0.13050226460886455,-0.5462066845710385,-0.37720274025881934,-0.22333396912805809,-0.5231902196769205,0.17003203206577067,0.17614363347399448,-0.13188546105422347,-0.15334262488702174,-0.0247913079927952,-0.5852582375737929,-0.46443244305356607,-0.3478941658665835,-0.5686309462246855,0.19346807724814472,0.19958706469436152,-0.10870060674363846,-0.13050226460886455,0.0247913079927952,-0.5807623024929194,-0.4534467327558077,-0.3310511491974698,-0.5633345338638315,0.6252466204617357,0.6265604718827719,0.5546647284766935,0.5462066845710385,0.5852582375737929,0.5807623024929194,0.3082741243327227,0.4392168841071879,0.06040380140839698,0.5460866006954285,0.5488103721090519,0.39301963940157136,0.37720274025881934,0.46443244305356607,0.4534467327558077,-0.3082741243327227,0.1887468355066521,-0.25851823649034855,0.46221058902189327,0.4661783616637603,0.24330495047514297,0.22333396912805809,0.3478941658665835,0.3310511491974698,-0.4392168841071879,-0.1887468355066521,-0.4022375848509598,0.6150534458838055,0.6165025989453555,0.53279824712378,0.5231902196769205,0.5686309462246855,0.5633345338638315,-0.06040380140839698,0.25851823649034855,0.4022375848509598,KCL,600,burbank,KCL 600
19,38,1,2,3,882.1646414,2,12,0.7437148057439246,0.64734195846457665,-0.4437362402368533,0.00949095790922626,-0.3772591721337647,-0.39332622703376874,-0.1999935450206959,-0.2402778375483912,-0.7887418034953416,-0.6914238694449375,-0.5893511145651322,-0.7750839670495583,-0.00949095790922626,-0.3852068190120354,-0.40105427501340246,-0.20826544275043163,-0.24854719875198697,-0.7906903826212318,-0.6953430821138745,-0.5945061432632137,-0.7774208320916821,0.3772591721337647,0.3852068190120354,-0.01923948966357441,0.19590037717931455,0.1569659262874455,-0.7015447391603554,-0.4954525367334403,-0.3056371280311062,-0.6719178821953041,0.39332622703376874,0.40105427501340246,0.01923948966357441,0.21380111477031877,0.17534398596508413,-0.6945130029035643,-0.48198096775533505,-0.2886105191208585,-0.6637147931902541,0.1999935450206959,0.20826544275043163,-0.19590037717931455,-0.21380111477031877,-0.04246490240424262,-0.7437148057439246,-0.5978477287705535,-0.45843096331418814,-0.7218225807145173,0.2402778375483912,0.24854719875198697,-0.1569659262874455,-0.17534398596508413,0.04246490240424262,-0.7363752563254146,-0.5796747073249717,-0.4304296265073986,-0.7130911542890761,0.7887418034953416,0.7906903826212318,0.7015447391603554,0.6945130029035643,0.7437148057439246,0.7363752563254146,0.3984680541137874,0.5610142870595514,0.0849901311311301,0.6914238694449375,0.6953430821138745,0.4954525367334403,0.48198096775533505,0.5978477287705535,0.5796747073249717,-0.3984680541137874,0.23983452417882875,-0.32936634509032503,0.5893511145651322,0.5945061432632137,0.3056371280311062,0.2886105191208585,0.45843096331418814,0.4304296265073986,-0.5610142870595514,-0.23983452417882875,-0.5102294541300224,0.7750839670495583,0.7774208320916821,0.6719178821953041,0.6637147931902541,0.7218225807145173,0.7130911542890761,-0.0849901311311301,0.32936634509032503,0.5102294541300224,KCL,400,clearwater,KCL 400
20,37,1,1,3,762.6506541,2,11,0.8379202180371171,0.7194042473342903,-0.5041190468117961,0.00592751623446711,-0.4191332481529803,-0.4360084311642013,-0.19380604391154177,-0.24143841577299072,-0.8739678969892025,-0.7673719171629874,-0.64959130915918,-0.8598833058833225,-0.00592751623446711,-0.42384945174292793,-0.4408260459769683,-0.1989153040118336,-0.24653102234627733,-0.8750302609575781,-0.7697001402186245,-0.6525712074843079,-0.8611380508470118,0.4191332481529803,0.42384945174292793,-0.02113285459509868,0.2463061435013476,0.20068725265398113,-0.7848178821491237,-0.5542037743232325,-0.3350246694747115,-0.7528316235344986,0.4360084311642013,0.4408260459769683,0.02113285459509868,0.2657619088961416,0.22059288928421147,-0.777974522410665,-0.5398404960041487,-0.3164278756988209,-0.7448509469410218,0.19380604391154177,0.1989153040118336,-0.2463061435013476,-0.2657619088961416,-0.04994626167219025,-0.8379202180371171,-0.6845040478989873,-0.5281242107628534,-0.8165100065741355,0.24143841577299072,0.24653102234627733,-0.20068725265398113,-0.22059288928421147,0.04994626167219025,-0.829448472594175,-0.6632189505524263,-0.4950719167638494,-0.8062753931469719,0.8739678969892025,0.8750302609575781,0.7848178821491237,0.777974522410665,0.8379202180371171,0.829448472594175,0.46123630541285976,0.6421943763024456,0.09934548330395464,0.7673719171629874,0.7697001402186245,0.5542037743232325,0.5398404960041487,0.6845040478989873,0.6632189505524263,-0.46123630541285976,0.27776192898901203,-0.38259874902645413,0.64959130915918,0.6525712074843079,0.3350246694747115,0.3164278756988209,0.5281242107628534,0.4950719167638494,-0.6421943763024456,-0.27776192898901203,-0.5865337478670202,0.8598833058833225,0.8611380508470118,0.7528316235344986,0.7448509469410218,0.8165100065741355,0.8062753931469719,-0.09934548330395464,0.38259874902645413,0.5865337478670202,KCL,400,burbank,KCL 400
21,35,1,1,9,761.6709595,2,9,0.8024200676864824,0.6824676880896442,-0.4655308690170896,0.00917188089606293,-0.40354110191703985,-0.4182343964086676,-0.20108683588223675,-0.24472681096308704,-0.8449149159347447,-0.7423060795792185,-0.6305123792058542,-0.8306471727087809,-0.00917188089606293,-0.4112224781468693,-0.42589174093407534,-0.2089955769809523,-0.2522499813727373,-0.8466809556282899,-0.74603910290487,-0.6354566013035144,-0.832835594927264,0.40354110191703985,0.4112224781468693,-0.01842229004758511,0.22185724068641244,0.18003292764048667,-0.754031146585824,-0.5353818406647065,-0.32762370669871577,-0.7228158476196975,0.4182343964086676,0.42589174093407534,0.01842229004758511,0.23871723266336023,0.1974062060743779,-0.747690607019785,-0.5227480718210821,-0.3114090924447131,-0.7153060531571628,0.20108683588223675,0.2089955769809523,-0.22185724068641244,-0.23871723266336023,-0.04560801496637798,-0.8024200676864824,-0.6513998817593388,-0.500690196349867,-0.7800328307052353,0.24472681096308704,0.2522499813727373,-0.18003292764048667,-0.1974062060743779,0.04560801496637798,-0.794235969933807,-0.6318593692820027,-0.4707186095166342,-0.7702815962679529,0.8449149159347447,0.8466809556282899,0.754031146585824,0.747690607019785,0.8024200676864824,0.794235969933807,0.4306522843642233,0.6072269636399233,0.09296633960935456,0.7423060795792185,0.74603910290487,0.5353818406647065,0.5227480718210821,0.6513998817593388,0.6318593692820027,-0.4306522843642233,0.2636329674044864,-0.35575928351613073,0.6305123792058542,0.6354566013035144,0.32762370669871577,0.3114090924447131,0.500690196349867,0.4707186095166342,-0.6072269636399233,-0.2636329674044864,-0.5530971924293986,0.8306471727087809,0.832835594927264,0.7228158476196975,0.7153060531571628,0.7800328307052353,0.7702815962679529,-0.09296633960935456,0.35575928351613073,0.5530971924293986,B,400,burbank,B 400
22,33,1,1,7,933.9135068,2,7,0.8905353611641643,0.7712323482366745,-0.5557504042208647,0.0058037727649839,-0.441764020076531,-0.45772938532275814,-0.1837090921889841,-0.23517315862521357,-0.9198050766770306,-0.8092391642617579,-0.6814842457141342,-0.9050499045511812,-0.0058037727649839,-0.44616598671013896,-0.4621556514939522,-0.18890022837334755,-0.2400799508088114,-0.9205812160831448,-0.8111087332158657,-0.6842106236479256,-0.906074188531498,0.441764020076531,0.44616598671013896,-0.01992628239712142,0.2806561975963224,0.23153232467988613,-0.8319016160317108,-0.5885957729348532,-0.3500864098586214,-0.7972952617934496,0.45772938532275814,0.4621556514939522,0.01992628239712142,0.2989142149368613,0.25031444571895195,-0.8257940519968392,-0.5751756574276037,-0.3324541766262779,-0.7901503285354855,0.1837090921889841,0.18890022837334755,-0.2806561975963224,-0.2989142149368613,-0.05393106776665853,-0.8905353611641643,-0.7364040873721099,-0.5701551216662892,-0.869038057112692,0.23517315862521357,0.2400799508088114,-0.23153232467988613,-0.25031444571895195,0.05393106776665853,-0.881935204482375,-0.7138002392792882,-0.5350042265871071,-0.8583706974815211,0.9198050766770306,0.9205812160831448,0.8319016160317108,0.8257940519968392,0.8905353611641643,0.881935204482375,0.5007083250677635,0.6923074353694958,0.11414201767059474,0.8092391642617579,0.8111087332158657,0.5885957729348532,0.5751756574276037,0.7364040873721099,0.7138002392792882,-0.5007083250677635,0.303930022635865,-0.41197682614612297,0.6814842457141342,0.6842106236479256,0.3500864098586214,0.3324541766262779,0.5701551216662892,0.5350042265871071,-0.6923074353694958,-0.303930022635865,-0.6312214636847575,0.9050499045511812,0.906074188531498,0.7972952617934496,0.7901503285354855,0.869038057112692,0.8583706974815211,-0.11414201767059474,0.41197682614612297,0.6312214636847575,K2SO4,400,burbank,K2SO4 400
23,31,2,2,9,916.9372373,2,5,0.847494983341384,0.7166105642280565,-0.4934554649812533,0.01317416169346374,-0.428996034335289,-0.4421854603579715,-0.20834625683452468,-0.2613015841348272,-0.8885759517052385,-0.7806655288364821,-0.6624477105266816,-0.8727157625029311,-0.01317416169346374,-0.4399108847973278,-0.4525350048583171,-0.2199731706670328,-0.27295563769373243,-0.8906700360613086,-0.785353830264476,-0.6693303575898972,-0.8753141906949498,0.428996034335289,0.4399108847973278,-0.01568017258193095,0.24237648055453856,0.19102053377173375,-0.7979108037016199,-0.5628501151768652,-0.34021193942782973,-0.7623512169442108,0.4421854603579715,0.4525350048583171,0.01568017258193095,0.2569408072879025,0.2058745362664084,-0.7925347200418073,-0.5522360333179439,-0.32628798903693723,-0.7560573364177976,0.20834625683452468,0.2199731706670328,-0.24237648055453856,-0.2569408072879025,-0.05622666373708829,-0.847494983341384,-0.6886801844928911,-0.5299659121039785,-0.8223657889209122,0.2613015841348272,0.27295563769373243,-0.19102053377173375,-0.2058745362664084,0.05622666373708829,-0.83761542869039,-0.6641226213005759,-0.4923815548152124,-0.8103310258388514,0.8885759517052385,0.8906700360613086,0.7979108037016199,0.7925347200418073,0.847494983341384,0.83761542869039,0.4709126039747485,0.653110625812411,0.1094434452775944,0.7806655288364821,0.785353830264476,0.5628501151768652,0.5522360333179439,0.6886801844928911,0.6641226213005759,-0.4709126039747485,0.2823131133341227,-0.3841599528559386,0.6624477105266816,0.6693303575898972,0.34021193942782973,0.32628798903693723,0.5299659121039785,0.4923815548152124,-0.653110625812411,-0.2823131133341227,-0.5913548451211749,0.8727157625029311,0.8753141906949498,0.7623512169442108,0.7560573364177976,0.8223657889209122,0.8103310258388514,-0.1094434452775944,0.3841599528559386,0.5913548451211749,B,400,clearwater,B 400
