,plot_id,row_num,range_num,NDVI_mean,SAVI_mean,GCI_mean,0_mean,1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,9_mean,10_mean,11_mean,12_mean,13_mean,14_mean,15_mean,16_mean,17_mean,18_mean,19_mean,20_mean,21_mean,22_mean,23_mean,24_mean,25_mean,26_mean,27_mean,28_mean,29_mean,30_mean,31_mean,32_mean,33_mean,34_mean,35_mean,36_mean,37_mean,38_mean,39_mean,40_mean,41_mean,42_mean,43_mean,44_mean,45_mean,46_mean,47_mean,48_mean,49_mean,50_mean,51_mean,52_mean,53_mean,54_mean,55_mean,56_mean,57_mean,58_mean,59_mean,60_mean,61_mean,62_mean,63_mean,64_mean,65_mean,66_mean,67_mean,68_mean,69_mean,70_mean,71_mean,72_mean,73_mean,74_mean,75_mean,76_mean,77_mean,78_mean,79_mean,80_mean,81_mean,82_mean,83_mean,84_mean,85_mean,86_mean,87_mean,88_mean,89_mean
10,9,0,9,0.7146536052903886,0.6095045834536186,-0.40092804805777305,0.006397214887711067,-0.35091458159690786,-0.3708462323495678,-0.21924945420224942,-0.24428222391202148,-0.7662318572176036,-0.6694117475080322,-0.566026088922846,-0.7535217796665954,-0.006397214887711067,-0.3563165117208451,-0.3763180228396457,-0.22481149370586184,-0.24981884099889212,-0.7676943549363022,-0.6721847685642399,-0.5697463241777002,-0.7552136231578157,0.35091458159690786,0.3563165117208451,-0.024242467409107866,0.14646057059511297,0.12145343564142515,-0.6808842354477802,-0.4850443580509172,-0.3012091136017859,-0.654482331029614,0.3708462323495678,0.3763180228396457,0.024242467409107866,0.1696021041980628,0.14492214315629248,-0.6722802846550423,-0.46843138618160785,-0.27998280838783485,-0.6445586374278095,0.21924945420224942,0.22481149370586184,-0.14646057059511297,-0.1696021041980628,-0.02654610311733695,-0.7146536052903886,-0.56352028404337,-0.4172607960576052,-0.6934286573814848,0.24428222391202148,0.24981884099889212,-0.12145343564142515,-0.14492214315629248,0.02654610311733695,-0.709482571554744,-0.5514202363109725,-0.398861953004747,-0.6874188038537925,0.7662318572176036,0.7676943549363022,0.6808842354477802,0.6722802846550423,0.7146536052903886,0.709482571554744,0.3765429532346468,0.5384339861656241,0.07426002518884095,0.6694117475080322,0.6721847685642399,0.4850443580509172,0.46843138618160785,0.56352028404337,0.5514202363109725,-0.3765429532346468,0.23272724245003207,-0.3153893738361107,0.566026088922846,0.5697463241777002,0.3012091136017859,0.27998280838783485,0.4172607960576052,0.398861953004747,-0.5384339861656241,-0.23272724245003207,-0.49309436291579484,0.7535217796665954,0.7552136231578157,0.654482331029614,0.6445586374278095,0.6934286573814848,0.6874188038537925,-0.07426002518884095,0.3153893738361107,0.49309436291579484
11,10,0,10,0.7020608826809992,0.6128927891240392,-0.40836655274749806,0.0062927657914578035,-0.3472427245065861,-0.36781536683617516,-0.22051541400215743,-0.24468750981053752,-0.75472101284073,-0.6568590881500234,-0.5549264341829554,-0.7415355539746881,-0.0062927657914578035,-0.3526817297991437,-0.3733159675287736,-0.2258555638673647,-0.2500786047872232,-0.7563238808626739,-0.6598966835309394,-0.5587116395838965,-0.7434223090521119,0.3472427245065861,0.3526817297991437,-0.025127679730969923,0.14161342303418922,0.11749814764077651,-0.6705484878916654,-0.4722829674244404,-0.29069525836758814,-0.642963988452605,0.36781536683617516,0.3733159675287736,0.025127679730969923,0.1655748298985851,0.1417614780812489,-0.6616221125668081,-0.4549588131156075,-0.26855126137120305,-0.6326520135215022,0.22051541400215743,0.2258555638673647,-0.14161342303418922,-0.1655748298985851,-0.025715445618329124,-0.7020608826809992,-0.5484646198762618,-0.40361611319571045,-0.6800250988963877,0.24468750981053752,0.2500786047872232,-0.11749814764077651,-0.1417614780812489,0.025715445618329124,-0.6972399159456462,-0.5366832818970059,-0.3856525896389962,-0.6743501216520027,0.75472101284073,0.7563238808626739,0.6705484878916654,0.6616221125668081,0.7020608826809992,0.6972399159456462,0.37708053388829826,0.5339817887467792,0.07715924443816942,0.6568590881500234,0.6598966835309394,0.4722829674244404,0.4549588131156075,0.5484646198762618,0.5366832818970059,-0.37708053388829826,0.22819081381505085,-0.3138329909779196,0.5549264341829554,0.5587116395838965,0.29069525836758814,0.26855126137120305,0.40361611319571045,0.3856525896389962,-0.5339817887467792,-0.22819081381505085,-0.4872024344430142,0.7415355539746881,0.7434223090521119,0.642963988452605,0.6326520135215022,0.6800250988963877,0.6743501216520027,-0.07715924443816942,0.3138329909779196,0.4872024344430142
12,11,0,11,0.774350826569308,0.6755102979578758,-0.4669689105296521,0.00199927564421884,-0.3843263854093403,-0.4066321372536899,-0.21334218080861997,-0.2444613765165179,-0.8180301086673634,-0.7163490205644097,-0.6032880953435019,-0.8049944126334395,-0.00199927564421884,-0.38624327323274676,-0.40844872777234864,-0.21476759132852327,-0.24602981816413463,-0.8187166268757265,-0.7175299796956236,-0.6044843825030044,-0.8057849246550914,0.3843263854093403,0.38624327323274676,-0.027351521488805496,0.18969798381123593,0.15910359538784113,-0.7299967828671455,-0.5167193243840457,-0.3117281651585766,-0.7012843672792248,0.4066321372536899,0.40844872777234864,0.027351521488805496,0.21557361138257874,0.18537017653161564,-0.7207032146401137,-0.497983857892328,-0.2875139349752108,-0.6904590843794809,0.21334218080861997,0.21476759132852327,-0.18969798381123593,-0.21557361138257874,-0.032817753652274774,-0.774350826569308,-0.6201037075933724,-0.4631877819034598,-0.7535274002177021,0.2444613765165179,0.24602981816413463,-0.15910359538784113,-0.18537017653161564,0.032817753652274774,-0.7684314075373637,-0.6055848983456633,-0.4405894148028291,-0.7464914427274765,0.8180301086673634,0.8187166268757265,0.7299967828671455,0.7207032146401137,0.774350826569308,0.7684314075373637,0.41641702728057406,0.5908618927763476,0.08498968479616308,0.7163490205644097,0.7175299796956236,0.5167193243840457,0.497983857892328,0.6201037075933724,0.6055848983456633,-0.41641702728057406,0.2583654022460323,-0.34777359259427515,0.6032880953435019,0.6044843825030044,0.3117281651585766,0.2875139349752108,0.4631877819034598,0.4405894148028291,-0.5908618927763476,-0.2583654022460323,-0.5415567345181801,0.8049944126334395,0.8057849246550914,0.7012843672792248,0.6904590843794809,0.7535274002177021,0.7464914427274765,-0.08498968479616308,0.34777359259427515,0.5415567345181801
13,12,0,12,0.5976367137247666,0.5238983681697728,-0.34513493785614213,0.005456858231466528,-0.3050566307405776,-0.3222790265819816,-0.19216238471507033,-0.21572270703968643,-0.6459787039337863,-0.5656771074231813,-0.4817355055042304,-0.6355905894758745,-0.005456858231466528,-0.3098096564666623,-0.32691851274632916,-0.19678632752043426,-0.22035823047404166,-0.6473507447692992,-0.5681949127045396,-0.48497216330404175,-0.637161163513083,0.3050566307405776,0.3098096564666623,-0.02094771243580802,0.12721730214474192,0.10370714329356441,-0.5662545691069414,-0.4019969303315432,-0.25033825843541285,-0.5444385149217077,0.3222790265819816,0.32691851274632916,0.02094771243580802,0.14713465435067258,0.1239439173193749,-0.5582027678941703,-0.38727345953893766,-0.2317819922256288,-0.5352883297513579,0.19216238471507033,0.19678632752043426,-0.12721730214474192,-0.14713465435067258,-0.025144637406678206,-0.5976367137247666,-0.47127281379450686,-0.35138199274648374,-0.5802917010841978,0.21572270703968643,0.22035823047404166,-0.10370714329356441,-0.1239439173193749,0.025144637406678206,-0.5924753057379671,-0.45974777357466545,-0.33401780036608125,-0.5743790009759043,0.6459787039337863,0.6473507447692992,0.5662545691069414,0.5582027678941703,0.5976367137247666,0.5924753057379671,0.3040966304480413,0.44071274573858527,0.05730940639882117,0.5656771074231813,0.5681949127045396,0.4019969303315432,0.38727345953893766,0.47127281379450686,0.45974777357466545,-0.3040966304480413,0.18989456717798398,-0.25599264947287315,0.4817355055042304,0.48497216330404175,0.25033825843541285,0.2317819922256288,0.35138199274648374,0.33401780036608125,-0.44071274573858527,-0.18989456717798398,-0.4042354754068896,0.6355905894758745,0.637161163513083,0.5444385149217077,0.5352883297513579,0.5802917010841978,0.5743790009759043,-0.05730940639882117,0.25599264947287315,0.4042354754068896
14,13,1,0,0.5852582375737929,0.5018280428390632,-0.33184411667268826,0.006935187303938223,-0.28913770799296085,-0.3077766181787349,-0.17003203206577067,-0.19346807724814472,-0.6252466204617357,-0.5460866006954285,-0.46221058902189327,-0.6150534458838055,-0.006935187303938223,-0.29515364702248215,-0.31347694436230344,-0.17614363347399448,-0.19958706469436152,-0.6265604718827719,-0.5488103721090519,-0.4661783616637603,-0.6165025989453555,0.28913770799296085,0.29515364702248215,-0.022557466730085587,0.13188546105422347,0.10870060674363846,-0.5546647284766935,-0.39301963940157136,-0.24330495047514297,-0.53279824712378,0.3077766181787349,0.31347694436230344,0.022557466730085587,0.15334262488702174,0.13050226460886455,-0.5462066845710385,-0.37720274025881934,-0.22333396912805806,-0.5231902196769205,0.17003203206577067,0.17614363347399448,-0.13188546105422347,-0.15334262488702174,-0.024791307992795206,-0.5852582375737929,-0.46443244305356607,-0.3478941658665835,-0.5686309462246855,0.19346807724814472,0.19958706469436152,-0.10870060674363846,-0.13050226460886455,0.024791307992795206,-0.5807623024929194,-0.4534467327558077,-0.3310511491974698,-0.5633345338638315,0.6252466204617357,0.6265604718827719,0.5546647284766935,0.5462066845710385,0.5852582375737929,0.5807623024929194,0.3082741243327227,0.43921688410718795,0.06040380140839698,0.5460866006954285,0.5488103721090519,0.39301963940157136,0.37720274025881934,0.46443244305356607,0.4534467327558077,-0.3082741243327227,0.1887468355066521,-0.25851823649034855,0.46221058902189327,0.4661783616637603,0.24330495047514297,0.22333396912805806,0.3478941658665835,0.3310511491974698,-0.43921688410718795,-0.1887468355066521,-0.40223758485095973,0.6150534458838055,0.6165025989453555,0.53279824712378,0.5231902196769205,0.5686309462246855,0.5633345338638315,-0.06040380140839698,0.25851823649034855,0.40223758485095973
15,14,1,1,0.6888130421014909,0.5946581894810377,-0.392003370081792,0.012392868185814343,-0.3454874382243344,-0.36248450195572274,-0.21294668257532173,-0.24564424324090167,-0.7430904477616168,-0.6475477818368847,-0.5522557351036493,-0.7291220113710462,-0.012392868185814343,-0.35630055302916186,-0.3724327625953048,-0.22363854987598905,-0.2559585956036402,-0.7457486912669592,-0.6528645774352734,-0.5593154472259876,-0.7322182348678793,0.3454874382243344,0.35630055302916186,-0.02010982141052729,0.14755655254073952,0.1153249660893345,-0.6595708255858225,-0.4645437877191051,-0.2910511535791547,-0.6305929608356499,0.36248450195572274,0.3724327625953048,0.02010982141052729,0.1666104478633272,0.13477284572367848,-0.6520915004467451,-0.45031073549600176,-0.273391217148564,-0.6220102227433397,0.21294668257532173,0.22363854987598905,-0.14755655254073952,-0.1666104478633272,-0.03472830358623514,-0.6888130421014909,-0.5403698153106171,-0.4065734780533698,-0.665414382512371,0.24564424324090167,0.2559585956036402,-0.1153249660893345,-0.13477284572367848,0.03472830358623514,-0.6820892718591585,-0.5246467943619094,-0.3828434172035849,-0.6574952911878272,0.7430904477616168,0.7457486912669592,0.6595708255858225,0.6520915004467451,0.6888130421014909,0.6820892718591585,0.37058911713102693,0.5199399695080706,0.07932476813593355,0.6475477818368847,0.6528645774352734,0.4645437877191051,0.45031073549600176,0.5403698153106171,0.5246467943619094,-0.37058911713102693,0.21832920880885204,-0.30542062038042694,0.5522557351036493,0.5593154472259876,0.2910511535791547,0.273391217148564,0.4065734780533698,0.3828434172035849,-0.5199399695080706,-0.21832920880885204,-0.47101456407011805,0.7291220113710462,0.7322182348678793,0.6305929608356499,0.6220102227433397,0.665414382512371,0.6574952911878272,-0.07932476813593355,0.30542062038042694,0.47101456407011805
16,15,1,2,0.8282473252332535,0.722890278778246,-0.5219880857940793,0.0038662376049859097,-0.4166788229985842,-0.4277135618647762,-0.1733152815747516,-0.22443513580769034,-0.8574672343574772,-0.7543260177619403,-0.6343183705506265,-0.8438333592778713,-0.0038662376049859097,-0.42032101232291125,-0.43097426430799646,-0.1766979353404174,-0.2279321888410323,-0.8582241908699683,-0.7557466689038694,-0.636284795125235,-0.8448022730591409,0.4166788229985842,0.42032101232291125,-0.013280224352743572,0.26538157239628213,0.21674827704253324,-0.77227524105969,-0.5434393362734656,-0.3176832066102478,-0.7403696661135121,0.4277135618647762,0.43097426430799646,0.013280224352743572,0.27769064390244513,0.22925476624146648,-0.7679188196407908,-0.5345049951095832,-0.3060188353003665,-0.7351930568625082,0.1733152815747516,0.1766979353404174,-0.26538157239628213,-0.27769064390244513,-0.05347842134524663,-0.8282473252332535,-0.6843377599130873,-0.5277007147284437,-0.8084555582702624,0.22443513580769034,0.2279321888410323,-0.21674827704253324,-0.22925476624146648,0.05347842134524663,-0.8197229762982781,-0.6618726720219757,-0.4923229840055151,-0.7980426703278024,0.8574672343574772,0.8582241908699683,0.77227524105969,0.7679188196407908,0.8282473252332535,0.8197229762982781,0.4623541264392208,0.6431494752025763,0.10307298679074736,0.7543260177619403,0.7557466689038694,0.5434393362734656,0.5345049951095832,0.6843377599130873,0.6618726720219757,-0.4623541264392208,0.2847856305967213,-0.3820488890255637,0.6343183705506265,0.636284795125235,0.3176832066102478,0.3060188353003665,0.5277007147284437,0.4923229840055151,-0.6431494752025763,-0.2847856305967213,-0.587922818786578,0.8438333592778713,0.8448022730591409,0.7403696661135121,0.7351930568625082,0.8084555582702624,0.7980426703278024,-0.10307298679074736,0.3820488890255637,0.587922818786578
17,16,1,3,0.7721833818316217,0.6676842881089645,-0.453010927513412,0.007785804469747872,-0.38706351447316967,-0.4044416781537234,-0.21718681042973587,-0.2568697814790631,-0.8233493613905667,-0.7190063527533167,-0.6114772912002568,-0.8084837192361456,-0.007785804469747872,-0.3937690249258713,-0.4109718243403138,-0.2237850246005649,-0.2634500526658797,-0.8250692957811534,-0.7224479350607553,-0.6158434724461758,-0.8105617301824616,0.38706351447316967,0.3937690249258713,-0.02101644413032143,0.18737253845590895,0.14861099473154532,-0.7338830085955709,-0.5164158522201682,-0.318877218614325,-0.7022779281457064,0.4044416781537234,0.4109718243403138,0.02101644413032143,0.20713064521460658,0.16875446847689737,-0.7263692035170767,-0.5018008664465068,-0.30045433973033486,-0.6934821733061788,0.21718681042973587,0.2237850246005649,-0.18737253845590895,-0.20713064521460658,-0.041979558678064736,-0.7721833818316217,-0.6136268235875836,-0.46593201837830683,-0.7478980428978337,0.2568697814790631,0.2634500526658797,-0.14861099473154532,-0.16875446847689737,0.041979558678064736,-0.7643861508750264,-0.5948649111614153,-0.4376704908214763,-0.7386732747331927,0.8233493613905667,0.8250692957811534,0.7338830085955709,0.7263692035170767,0.7721833818316217,0.7643861508750264,0.41989066554842763,0.5868274151972258,0.0902468012765466,0.7190063527533167,0.7224479350607553,0.5164158522201682,0.5018008664465068,0.6136268235875836,0.5948649111614153,-0.41989066554842763,0.2488120001028168,-0.34654941648486887,0.6114772912002568,0.6158434724461758,0.318877218614325,0.30045433973033486,0.46593201837830683,0.4376704908214763,-0.5868274151972258,-0.2488120001028168,-0.5328933721366395,0.8084837192361456,0.8105617301824616,0.7022779281457064,0.6934821733061788,0.7478980428978337,0.7386732747331927,-0.0902468012765466,0.34654941648486887,0.5328933721366395
18,17,1,4,0.8464696913499181,0.7334648977333581,-0.5228491814854892,0.0034978079882106716,-0.42039878071074455,-0.4350173848153403,-0.18228696269141204,-0.23299242038134174,-0.877891585164065,-0.7713266236159744,-0.6482754343544007,-0.8639528027253968,-0.0034978079882106716,-0.42328839785701095,-0.4379494797409859,-0.18526023855777915,-0.23593926493798106,-0.8784991600105259,-0.7726787547258503,-0.6500948942172126,-0.8647534672892556,0.42039878071074455,0.42328839785701095,-0.017903027205836478,0.25946460380296976,0.21080148116952757,-0.7905568996368818,-0.5584185589505923,-0.33016010901442006,-0.7585463968822659,0.4350173848153403,0.4379494797409859,0.017903027205836478,0.27585950165477285,0.2277800420034696,-0.7848474270150931,-0.546499387223314,-0.3143486057519636,-0.7519107880560734,0.18228696269141204,0.18526023855777915,-0.25946460380296976,-0.27585950165477285,-0.05303665388894626,-0.8464696913499181,-0.6963784101071573,-0.5351987451619662,-0.8258960931293867,0.23299242038134174,0.23593926493798106,-0.21080148116952757,-0.2277800420034696,0.05303665388894626,-0.8374571181007382,-0.6735828392506806,-0.4997963958373688,-0.8150270743582477,0.877891585164065,0.8784991600105259,0.7905568996368818,0.7848474270150931,0.8464696913499181,0.8374571181007382,0.4687281998370615,0.6543580661744204,0.10199807827525477,0.7713266236159744,0.7726787547258503,0.5584185589505923,0.546499387223314,0.6963784101071573,0.6735828392506806,-0.4687281998370615,0.28869885864666317,-0.3886184598233675,0.6482754343544007,0.6500948942172126,0.33016010901442006,0.3143486057519636,0.5351987451619662,0.4997963958373688,-0.6543580661744204,-0.28869885864666317,-0.5986884185532697,0.8639528027253968,0.8647534672892556,0.7585463968822659,0.7519107880560734,0.8258960931293867,0.8150270743582477,-0.10199807827525477,0.3886184598233675,0.5986884185532697
19,18,1,5,0.7220129312636754,0.6106306676890593,-0.40282453163287424,0.011265800750217768,-0.34447379156112606,-0.36062787016696163,-0.21198543851639434,-0.2430271211624408,-0.7738945479227577,-0.6691348751097191,-0.5630117980813444,-0.7577517386168378,-0.011265800750217768,-0.3541769372024764,-0.3699935984486225,-0.22179117900175704,-0.25292401524146174,-0.7761644418900925,-0.6738064403526377,-0.5694714853071957,-0.7604933000390628,0.34447379156112606,0.3541769372024764,-0.018805968553496106,0.14585136516898614,0.11505797411919653,-0.6942128654706217,-0.4870645571647219,-0.30083969044638353,-0.6617907949442463,0.36062787016696163,0.3699935984486225,0.018805968553496106,0.16378745330389477,0.13323198995668503,-0.6874456052553163,-0.47399268839184194,-0.28429167763138713,-0.6538348521269465,0.21198543851639434,0.22179117900175704,-0.14585136516898614,-0.16378745330389477,-0.03298376442482267,-0.7220129312636754,-0.5616168962365432,-0.41555180042247253,-0.695349564679338,0.2430271211624408,0.25292401524146174,-0.11505797411919653,-0.13323198995668503,0.03298376442482267,-0.7159431551977898,-0.5465566134157287,-0.3925936760179311,-0.688000295423827,0.7738945479227577,0.7761644418900925,0.6942128654706217,0.6874456052553163,0.7220129312636754,0.7159431551977898,0.4012851333257411,0.5572193124131483,0.09268902603224087,0.6691348751097191,0.6738064403526377,0.4870645571647219,0.47399268839184194,0.5616168962365432,0.5465566134157287,-0.4012851333257411,0.23478923245808073,-0.32629778830034784,0.5630117980813444,0.5694714853071957,0.30083969044638353,0.28429167763138713,0.41555180042247253,0.3925936760179311,-0.5572193124131483,-0.23478923245808073,-0.5019915618688525,0.7577517386168378,0.7604933000390628,0.6617907949442463,0.6538348521269465,0.695349564679338,0.688000295423827,-0.09268902603224087,0.32629778830034784,0.5019915618688525
20,19,1,6,0.762452992227302,0.6420002924196221,-0.4326140362956488,0.008930293278179392,-0.3831056640630284,-0.3962770501452241,-0.20732180358614216,-0.24813147218041842,-0.8070472612504558,-0.7038888621895721,-0.5988946531408257,-0.792463621087171,-0.008930293278179392,-0.3905513959132624,-0.4035042778606052,-0.21519745452514938,-0.25569806701979203,-0.8086715727921329,-0.7074857432583638,-0.6036556843124204,-0.7944836834368586,0.3831056640630284,0.3905513959132624,-0.01589161072713764,0.1941593707552273,0.15447591861145868,-0.7224067201998612,-0.5048793324253088,-0.30936406254124293,-0.6906960310812621,0.3962770501452241,0.4035042778606052,0.01589161072713764,0.20909861483546863,0.16975457508361846,-0.7168829236271114,-0.49373065018438556,-0.29536071420002896,-0.6841792375598766,0.20732180358614216,0.21519745452514938,-0.1941593707552273,-0.20909861483546863,-0.04321287614034734,-0.762452992227302,-0.6066674781358649,-0.46237667135905597,-0.7387811413187545,0.24813147218041842,0.25569806701979203,-0.15447591861145868,-0.16975457508361846,0.04321287614034734,-0.7546597309830433,-0.5876085968079218,-0.4334001274821242,-0.7294232944396968,0.8070472612504558,0.8086715727921329,0.7224067201998612,0.7168829236271114,0.762452992227302,0.7546597309830433,0.42398067328767863,0.5853281221706745,0.09412148560733409,0.7038888621895721,0.7074857432583638,0.5048793324253088,0.49373065018438556,0.6066674781358649,0.5876085968079218,-0.42398067328767863,0.24631255880982272,-0.3487577684513476,0.5988946531408257,0.6036556843124204,0.30936406254124293,0.29536071420002896,0.46237667135905597,0.4334001274821242,-0.5853281221706745,-0.24631255880982272,-0.5306748344842306,0.792463621087171,0.7944836834368586,0.6906960310812621,0.6841792375598766,0.7387811413187545,0.7294232944396968,-0.09412148560733409,0.3487577684513476,0.5306748344842306
21,20,1,7,0.8804442578127637,0.7679271340602611,-0.5509098612380076,0.0024914099299721826,-0.429350511931355,-0.4447313390717683,-0.19367850340958073,-0.24141344906144155,-0.9142417015148327,-0.8011833639980754,-0.6712056875043052,-0.8994510384216186,-0.0024914099299721826,-0.43130033484373376,-0.4467554594235952,-0.19570844789092007,-0.24330704492312227,-0.9147210294601272,-0.8021451655019552,-0.6723888256649759,-0.9000762318035864,0.429350511931355,0.43130033484373376,-0.018726985527186015,0.2566622556969282,0.2105313595272501,-0.8255973934214564,-0.5835869010209233,-0.346247475803227,-0.7920627684155449,0.4447313390717683,0.4467554594235952,0.018726985527186015,0.2741079102289268,0.22837784533076197,-0.8197454181049197,-0.5710456336548988,-0.32973678315572463,-0.7852329561523109,0.19367850340958073,0.19570844789092007,-0.2566622556969282,-0.2741079102289268,-0.050092864540750036,-0.8804442578127637,-0.7203856363083043,-0.5495716072571559,-0.8584944914591472,0.24141344906144155,0.24330704492312227,-0.2105313595272501,-0.22837784533076197,0.050092864540750036,-0.871816103763529,-0.698544231991136,-0.5159264044331237,-0.8479840593756407,0.9142417015148327,0.9147210294601272,0.8255973934214564,0.8197454181049197,0.8804442578127637,0.871816103763529,0.49138178298435947,0.6836063911334278,0.10778513961732872,0.8011833639980754,0.8021451655019552,0.5835869010209233,0.5710456336548988,0.7203856363083043,0.698544231991136,-0.49138178298435947,0.3008127358803234,-0.40688480046657455,0.6712056875043052,0.6723888256649759,0.346247475803227,0.32973678315572463,0.5495716072571559,0.5159264044331237,-0.6836063911334278,-0.3008127358803234,-0.625011701688818,0.8994510384216186,0.9000762318035864,0.7920627684155449,0.7852329561523109,0.8584944914591472,0.8479840593756407,-0.10778513961732872,0.40688480046657455,0.625011701688818
22,21,1,8,0.7560077158445065,0.6453156300841806,-0.4300809994527074,-0.009448122068395839,-0.38916318956941715,-0.39846454809108595,-0.22254461616663046,-0.27299814572492026,-0.8106341587617685,-0.7075629896804296,-0.6022015384485612,-0.7961020460012328,0.009448122068395839,-0.38309073887634243,-0.39139399227179544,-0.21294309604261313,-0.26482535231879145,-0.8098049681601901,-0.7042945458553105,-0.5960823601880254,-0.7950437536192527,0.38916318956941715,0.38309073887634243,-0.011261324092981832,0.18555670621929093,0.13368643996076696,-0.7167022736966339,-0.4986563345336448,-0.3026932399472425,-0.6855362316145852,0.39846454809108595,0.39139399227179544,0.011261324092981832,0.1959027142641899,0.1441952216404306,-0.7120778020346178,-0.4902552575850117,-0.2932242932345434,-0.6803291070981896,0.22254461616663046,0.21294309604261313,-0.18555670621929093,-0.1959027142641899,-0.05558531637993578,-0.7560077158445065,-0.5976757330157706,-0.451185844947239,-0.731883835839939,0.27299814572492026,0.26482535231879145,-0.13368643996076696,-0.1441952216404306,0.05558531637993578,-0.7422520827117932,-0.5685477521461219,-0.41039327445501095,-0.7158802367605112,0.8106341587617685,0.8098049681601901,0.7167022736966339,0.7120778020346178,0.7560077158445065,0.7422520827117932,0.40964841241717326,0.5726571326344602,0.08533736154324412,0.7075629896804296,0.7042945458553105,0.4986563345336448,0.4902552575850117,0.5976757330157706,0.5685477521461219,-0.40964841241717326,0.24276956370762712,-0.3402793678096789,0.6022015384485612,0.5960823601880254,0.3026932399472425,0.2932242932345434,0.451185844947239,0.41039327445501095,-0.5726571326344602,-0.24276956370762712,-0.5212771447120095,0.7961020460012328,0.7950437536192527,0.6855362316145852,0.6803291070981896,0.731883835839939,0.7158802367605112,-0.08533736154324412,0.3402793678096789,0.5212771447120095
23,22,1,9,0.7503632205993449,0.6366230876987549,-0.4165729094899543,0.010847477625930997,-0.37326685948405375,-0.38828700835528,-0.2215778095799059,-0.2569124003133286,-0.8038230073086989,-0.7018077630780892,-0.5955595325795763,-0.7897040677406442,-0.010847477625930997,-0.3823871106756652,-0.397338166231817,-0.23101991575403877,-0.2661218125281524,-0.8060192487268675,-0.7062768582634463,-0.6015831777647003,-0.7923283195122294,0.37326685948405375,0.3823871106756652,-0.018083890480159917,0.16767194720824993,0.13306059237417037,-0.7136136114420207,-0.5048139972393383,-0.3128545951215265,-0.6840280219827941,0.38828700835528,0.397338166231817,0.018083890480159917,0.1847972775480015,0.15050821421006735,-0.7069396968323545,-0.4922037392754206,-0.2970703112363365,-0.6762759828798238,0.2215778095799059,0.23101991575403877,-0.16767194720824993,-0.1847972775480015,-0.03718733373100778,-0.7503632205993449,-0.5931374092868271,-0.4450593915515402,-0.7269579799491445,0.2569124003133286,0.2661218125281524,-0.13306059237417037,-0.15050821421006735,0.03718733373100778,-0.743485255836331,-0.5765985995816068,-0.41974264384849774,-0.7188420640635915,0.8038230073086989,0.8060192487268675,0.7136136114420207,0.7069396968323545,0.7503632205993449,0.743485255836331,0.39861981960419685,0.5652407630325158,0.08250742464565326,0.7018077630780892,0.7062768582634463,0.5048139972393383,0.4922037392754206,0.5931374092868271,0.5765985995816068,-0.39861981960419685,0.2417050052726393,-0.3308326383475082,0.5955595325795763,0.6015831777647003,0.3128545951215265,0.2970703112363365,0.4450593915515402,0.41974264384849774,-0.5652407630325158,-0.2417050052726393,-0.5148583452563642,0.7897040677406442,0.7923283195122294,0.6840280219827941,0.6762759828798238,0.7269579799491445,0.7188420640635915,-0.08250742464565326,0.3308326383475082,0.5148583452563642
24,23,1,10,0.5931599620537087,0.5139490690232907,-0.33065746950971425,0.012338320034945002,-0.29770042044725886,-0.3112213191207093,-0.19440432297310364,-0.21974552305847841,-0.6450754343656049,-0.5613663256041058,-0.4781183275699857,-0.6330374536049327,-0.012338320034945002,-0.3081162517905989,-0.321645825929316,-0.20524208358152457,-0.23056111150960426,-0.6477541145148348,-0.5666820564494601,-0.4852233804987695,-0.6361590538080318,0.29770042044725886,0.3081162517905989,-0.01616111082355779,0.11539672764227595,0.09037929644884521,-0.5694916262962962,-0.4014520147759978,-0.2521428615198436,-0.5448977877780312,0.3112213191207093,0.321645825929316,0.01616111082355779,0.13085875117160778,0.10608781106564166,-0.5630566201891101,-0.38996161291897885,-0.2379315972281401,-0.5375185662320002,0.19440432297310364,0.20524208358152457,-0.11539672764227595,-0.13085875117160778,-0.026928147769812276,-0.5931599620537087,-0.46100755057575493,-0.3427195124206529,-0.5727636797176134,0.21974552305847841,0.23056111150960426,-0.09037929644884521,-0.10608781106564166,0.026928147769812276,-0.588272238443373,-0.44915646070476806,-0.32438632977163073,-0.566976016244907,0.6450754343656049,0.6477541145148348,0.5694916262962962,0.5630566201891101,0.5931599620537087,0.588272238443373,0.31284635484995427,0.44426167525394983,0.06499117445255949,0.5613663256041058,0.5666820564494601,0.4014520147759978,0.38996161291897885,0.46100755057575493,0.44915646070476806,-0.31284635484995427,0.18706847118142822,-0.25866482874868174,0.4781183275699857,0.4852233804987695,0.2521428615198436,0.2379315972281401,0.3427195124206529,0.32438632977163073,-0.44426167525394983,-0.18706847118142822,-0.4031285065117032,0.6330374536049327,0.6361590538080318,0.5448977877780312,0.5375185662320002,0.5727636797176134,0.566976016244907,-0.06499117445255949,0.25866482874868174,0.4031285065117032
