,plot_id,origin,width,height,0_mean,1_mean,2_mean,3_mean,4_mean,5_mean,6_mean,7_mean,8_mean,9_mean,10_mean,11_mean,12_mean,13_mean,14_mean,15_mean,16_mean,17_mean,18_mean,19_mean,20_mean,21_mean,22_mean,23_mean,24_mean,25_mean,26_mean,27_mean,28_mean,29_mean,30_mean,31_mean,32_mean,33_mean,34_mean,35_mean,36_mean,37_mean,38_mean,39_mean,40_mean,41_mean,42_mean,43_mean,44_mean,45_mean,46_mean,47_mean,48_mean,49_mean,50_mean,51_mean,52_mean,53_mean,54_mean,55_mean,56_mean,57_mean,58_mean,59_mean,60_mean,61_mean,62_mean,63_mean,64_mean,65_mean,66_mean,67_mean,68_mean,69_mean,70_mean,71_mean,72_mean,73_mean,74_mean,75_mean,76_mean,77_mean,78_mean,79_mean,80_mean,81_mean,82_mean,83_mean,84_mean,85_mean,86_mean,87_mean,88_mean,89_mean,90_mean,91_mean,92_mean,93_mean,94_mean,95_mean,96_mean,97_mean,98_mean,99_mean
10,8,"(70, 3002)",160,332,0.012462896407964046,-0.3367353126351531,-0.3588979539992712,-0.2672861515697843,-0.2899419621938862,-0.7644740443344175,-0.6629886422627529,-0.5720499877449433,-0.7471256677546488,-0.012462896407964046,-0.3482599689545341,-0.370234203048243,-0.2771506332729454,-0.29989415089898347,-0.7695773030771637,-0.6702534900635772,-0.5802319192805278,-0.752863710946527,0.3367353126351531,0.3482599689545341,-0.025784732307059632,0.0783803633475182,0.055794296988975596,-0.6661966341658484,-0.47516825819687897,-0.3154578694838032,-0.6348452599304613,0.3588979539992712,0.370234203048243,0.025784732307059632,0.10294531462228856,0.0806556909377031,-0.654010894394473,-0.4559508057360902,-0.29283447539150165,-0.6212683334162067,0.2672861515697843,0.2771506332729454,-0.0783803633475182,-0.10294531462228856,-0.024078031124263988,-0.661368812084054,-0.5010545971551684,-0.3713532567159106,-0.6321753121091618,0.2899419621938862,0.29989415089898347,-0.055794296988975596,-0.0806556909377031,0.024078031124263988,-0.6572364630069207,-0.4905648455503855,-0.35504210162697997,-0.6272736480146066,0.7644740443344175,0.7695773030771637,0.6661966341658484,0.654010894394473,0.661368812084054,0.6572364630069207,0.342971537333771,0.48640278855608826,0.07400191488172742,0.6629886422627529,0.6702534900635772,0.47516825819687897,0.4559508057360902,0.5010545971551684,0.4905648455503855,-0.342971537333771,0.19954522837172892,-0.27969166192894934,0.5720499877449433,0.5802319192805278,0.3154578694838032,0.29283447539150165,0.3713532567159106,0.35504210162697997,-0.48640278855608826,-0.19954522837172892,-0.43615774434508914,0.7471256677546488,0.752863710946527,0.6348452599304613,0.6212683334162067,0.6321753121091618,0.6272736480146066,-0.07400191488172742,0.27969166192894934,0.43615774434508914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,9,"(70, 2510)",160,332,0.007845480512695202,-0.3570736933459179,-0.3810822241881053,-0.25107009730803764,-0.27172675656946993,-0.7993662547533354,-0.693884614906489,-0.5908652097202044,-0.784507945093508,-0.007845480512695202,-0.36406336764323355,-0.3881071118980514,-0.2574297054222887,-0.2781833338166695,-0.8022399280728655,-0.6982876910187763,-0.5959582927994959,-0.7876880163538516,0.3570736933459179,0.36406336764323355,-0.028522941051033708,0.11764812360357402,0.09753834431277837,-0.7062920037043173,-0.500665213198482,-0.3193938304395356,-0.6772039027532691,0.3810822241881053,0.3881071118980514,0.028522941051033708,0.14476915278960778,0.12503750827005364,-0.6946375680270281,-0.48032618643777153,-0.2944517138619852,-0.6640652804120328,0.25107009730803764,0.2574297054222887,-0.11764812360357402,-0.14476915278960778,-0.021311641561563812,-0.7200140384188582,-0.5549406973238101,-0.4094639473626787,-0.6950655407439552,0.27172675656946993,0.2781833338166695,-0.09753834431277837,-0.12503750827005364,0.021311641561563812,-0.7179428190667335,-0.5468054326131112,-0.39552787755661917,-0.6923518507621839,0.7993662547533354,0.8022399280728655,0.7062920037043173,0.6946375680270281,0.7200140384188582,0.7179428190667335,0.3842357716206084,0.5430170069235182,0.07677471305114439,0.693884614906489,0.6982876910187763,0.500665213198482,0.48032618643777153,0.5549406973238101,0.5468054326131112,-0.3842357716206084,0.22790887491144254,-0.32044712599425185,0.5908652097202044,0.5959582927994959,0.3193938304395356,0.2944517138619852,0.4094639473626787,0.39552787755661917,-0.5430170069235182,-0.22790887491144254,-0.49460303519509774,0.784507945093508,0.7876880163538516,0.6772039027532691,0.6640652804120328,0.6950655407439552,0.6923518507621839,-0.07677471305114439,0.32044712599425185,0.49460303519509774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,10,"(70, 2018)",160,332,0.012610126870827175,-0.35943765714105996,-0.38601094019706905,-0.27120756687276165,-0.291019656002717,-0.8246143072435573,-0.710611631005736,-0.6055590001671071,-0.8061383078397917,-0.012610126870827175,-0.37109697935997826,-0.3974943680539667,-0.28127646676104756,-0.301334682892058,-0.8293940617473823,-0.7179477655877816,-0.6137443602909854,-0.8115977204834364,0.35943765714105996,0.37109697935997826,-0.0313072477624867,0.09827473195841982,0.07916421494921462,-0.7290071592278247,-0.5130262512260042,-0.3299483755242539,-0.6948604037850707,0.38601094019706905,0.3974943680539667,0.0313072477624867,0.12789976277751322,0.10916726558401109,-0.7156967746617485,-0.4903392222134679,-0.30236647053978466,-0.6797734989283557,0.27120756687276165,0.28127646676104756,-0.09827473195841982,-0.12789976277751322,-0.020432167037397534,-0.728795354639111,-0.5502522346419808,-0.40242064445565273,-0.6978583322795138,0.291019656002717,0.301334682892058,-0.07916421494921462,-0.10916726558401109,0.020432167037397534,-0.7274527042655392,-0.5429215160395007,-0.38920401748735045,-0.695898521621386,0.8246143072435573,0.8293940617473823,0.7290071592278247,0.7156967746617485,0.728795354639111,0.7274527042655392,0.39872861792211906,0.5561933139494437,0.0870857260698745,0.710611631005736,0.7179477655877816,0.5130262512260042,0.4903392222134679,0.5502522346419808,0.5429215160395007,-0.39872861792211906,0.2289562741252932,-0.3262331931927361,0.6055590001671071,0.6137443602909854,0.3299483755242539,0.30236647053978466,0.40242064445565273,0.38920401748735045,-0.5561933139494437,-0.2289562741252932,-0.500468218383229,0.8061383078397917,0.8115977204834364,0.6948604037850707,0.6797734989283557,0.6978583322795138,0.695898521621386,-0.0870857260698745,0.3262331931927361,0.500468218383229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,11,"(70, 1526)",160,332,0.004318230479615673,-0.411677211015987,-0.4326816341657968,-0.24465896270020382,-0.27847204380831253,-0.8869535832646117,-0.7734436114157529,-0.6541616969419117,-0.871059239745808,-0.004318230479615673,-0.41572084232806494,-0.43671103221922525,-0.24775104629959166,-0.2816788086323666,-0.8888578207978372,-0.7762411131006534,-0.6570429036293504,-0.8731985463849845,0.411677211015987,0.41572084232806494,-0.025358905634244748,0.1846788787197946,0.15171622091750328,-0.7885516341414666,-0.555989799248805,-0.34053197281464587,-0.7554224724800908,0.4326816341657968,0.43671103221922525,0.025358905634244748,0.20848965559170293,0.1759950452219614,-0.7790408361606832,-0.5381469262181283,-0.31802830801949894,-0.7444246243420384,0.24465896270020382,0.24775104629959166,-0.1846788787197946,-0.20848965559170293,-0.035309838467277775,-0.8230966429515455,-0.6504832828233965,-0.48565001451027,-0.7973243557549315,0.27847204380831253,0.2816788086323666,-0.15171622091750328,-0.1759950452219614,0.035309838467277775,-0.8178061043602061,-0.6356216701022507,-0.4618168050272341,-0.7908586864587056,0.8869535832646117,0.8888578207978372,0.7885516341414666,0.7790408361606832,0.8230966429515455,0.8178061043602061,0.4459796352303767,0.6286785721920218,0.09331092770738066,0.7734436114157529,0.7762411131006534,0.555989799248805,0.5381469262181283,0.6504832828233965,0.6356216701022507,-0.4459796352303767,0.27036684323569765,-0.37006744825559595,0.6541616969419117,0.6570429036293504,0.34053197281464587,0.31802830801949894,0.48565001451027,0.4618168050272341,-0.6286785721920218,-0.27036684323569765,-0.5730402272657289,0.871059239745808,0.8731985463849845,0.7554224724800908,0.7444246243420384,0.7973243557549315,0.7908586864587056,-0.09331092770738066,0.37006744825559595,0.5730402272657289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,12,"(70, 1034)",160,332,0.011053276448810292,-0.31827454029456387,-0.3405796576705483,-0.24685689678262648,-0.2659160984631678,-0.7156525571841016,-0.620257113006349,-0.5354303991201987,-0.7007766216596274,-0.011053276448810292,-0.3284104508159614,-0.3504464434475899,-0.25572462591016976,-0.2749395491971724,-0.7199959288063815,-0.6265923314849404,-0.5425767926210178,-0.7055876532871852,0.31827454029456387,0.3284104508159614,-0.025886422422638673,0.08088838140419688,0.062347485563310365,-0.6227278830239141,-0.4420407028777979,-0.29252767950556263,-0.5953083933228633,0.3405796576705483,0.3504464434475899,0.025886422422638673,0.10547238452938362,0.08726620500067384,-0.6105397968676621,-0.422799144855676,-0.2697409350129642,-0.5817911220644775,0.24685689678262648,0.25572462591016976,-0.08088838140419688,-0.10547238452938362,-0.01979894877245903,-0.621578673406836,-0.4716687345943028,-0.3510155775133315,-0.5967798556034598,0.2659160984631678,0.2749395491971724,-0.062347485563310365,-0.08726620500067384,0.01979894877245903,-0.61981342369171,-0.4643057226768459,-0.3383044318259907,-0.5944322763701865,0.7156525571841016,0.7199959288063815,0.6227278830239141,0.6105397968676621,0.621578673406836,0.61981342369171,0.3219027868729127,0.4567753633363979,0.06504475138433814,0.620257113006349,0.6265923314849404,0.4420407028777979,0.422799144855676,0.4716687345943028,0.4643057226768459,-0.3219027868729127,0.18635058104484786,-0.26635832459654846,0.5354303991201987,0.5425767926210178,0.29252767950556263,0.2697409350129642,0.3510155775133315,0.3383044318259907,-0.4567753633363979,-0.18635058104484786,-0.41274401220030976,0.7007766216596274,0.7055876532871852,0.5953083933228633,0.5817911220644775,0.5967798556034598,0.5944322763701865,-0.06504475138433814,0.26635832459654846,0.41274401220030976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,13,"(375, 6938)",160,332,0.010140036897913367,-0.42165529217884334,-0.44123680227326323,-0.2487333166599958,-0.2859108131430704,-0.9052751670125314,-0.7923379661562447,-0.6750375470719144,-0.889213750493385,-0.010140036897913367,-0.4307068788153616,-0.4497294357068975,-0.2573644763837354,-0.2944768676565165,-0.9076567376217476,-0.7967356246848356,-0.6809494298483192,-0.8918865881526082,0.42165529217884334,0.4307068788153616,-0.02332649772724263,0.19098413919224477,0.15459684641573965,-0.803446172450011,-0.5706373073481402,-0.3570520233199321,-0.7696920433052677,0.44123680227326323,0.4497294357068975,0.02332649772724263,0.2129208609210398,0.17699001103424025,-0.7946956339361952,-0.5544781395271509,-0.3367061265628508,-0.7597747792886842,0.2487333166599958,0.2573644763837354,-0.19098413919224477,-0.2129208609210398,-0.03906443440539387,-0.8398778694909963,-0.6680056712280638,-0.5060721499837684,-0.8134710675539599,0.2859108131430704,0.2944768676565165,-0.15459684641573965,-0.17699001103424025,0.03906443440539387,-0.8335723683078747,-0.6513908258702301,-0.47999356308328867,-0.8059333808055215,0.9052751670125314,0.9076567376217476,0.803446172450011,0.7946956339361952,0.8398778694909963,0.8335723683078747,0.44735240765709006,0.6321005088170523,0.09238814508854565,0.7923379661562447,0.7967356246848356,0.5706373073481402,0.5544781395271509,0.6680056712280638,0.6513908258702301,-0.44735240765709006,0.2700925258195392,-0.37123773497208973,0.6750375470719144,0.6809494298483192,0.3570520233199321,0.3367061265628508,0.5060721499837684,0.47999356308328867,-0.6321005088170523,-0.2700925258195392,-0.575273099011882,0.889213750493385,0.8918865881526082,0.7696920433052677,0.7597747792886842,0.8134710675539599,0.8059333808055215,-0.09238814508854565,0.37123773497208973,0.575273099011882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,14,"(375, 6446)",160,332,0.01681608084210449,-0.4124270650390946,-0.4333037463235018,-0.2630851683016726,-0.30306605957592386,-0.8819134064815372,-0.7688318020070513,-0.6632448887503286,-0.8634874581755638,-0.01681608084210449,-0.4273843070128721,-0.4472252427064129,-0.27707780963737955,-0.3167321106985081,-0.8865398431964862,-0.77683498782291,-0.6730562803775779,-0.8688516231078925,0.4124270650390946,0.4273843070128721,-0.02444350649608497,0.1659831923137365,0.12739258984690355,-0.7800138488318138,-0.5490177975506515,-0.3518257494093687,-0.7431367004770131,0.4333037463235018,0.4472252427064129,0.02444350649608497,0.1888364862070295,0.15076127722509164,-0.7698074976012113,-0.5311699057385111,-0.3304649523443203,-0.7314901588917889,0.2630851683016726,0.27707780963737955,-0.1659831923137365,-0.1888364862070295,-0.04199548295332429,-0.7997060203002736,-0.6249983234953784,-0.4779258532065318,-0.7689260254317704,0.30306605957592386,0.3167321106985081,-0.12739258984690355,-0.15076127722509164,0.04199548295332429,-0.7933564898599997,-0.6076522387132659,-0.4503597779611952,-0.7611518630179144,0.8819134064815372,0.8865398431964862,0.7800138488318138,0.7698074976012113,0.7997060203002736,0.7933564898599997,0.43487490024543524,0.6025027239228399,0.09770678185397917,0.7688318020070513,0.77683498782291,0.5490177975506515,0.5311699057385111,0.6249983234953784,0.6076522387132659,-0.43487490024543524,0.24781466493200563,-0.3543552801045838,0.6632448887503286,0.6730562803775779,0.3518257494093687,0.3304649523443203,0.4779258532065318,0.4503597779611952,-0.6025027239228399,-0.24781466493200563,-0.5411646555241209,0.8634874581755638,0.8688516231078925,0.7431367004770131,0.7314901588917889,0.7689260254317704,0.7611518630179144,-0.09770678185397917,0.3543552801045838,0.5411646555241209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,15,"(375, 5954)",160,332,0.0009913513475419673,-0.46733672084079847,-0.4779787678126008,-0.17146910079575906,-0.232800334097504,-0.9426942377780166,-0.8328780037399501,-0.70032238759946,-0.9285158846023308,-0.0009913513475419673,-0.468564514298387,-0.4788252516405612,-0.17226954853238188,-0.23385138764741187,-0.9428872075521567,-0.8331286773497835,-0.7005830195436444,-0.9288053304094395,0.46733672084079847,0.468564514298387,-0.013136378373408667,0.3217143516892718,0.2637234343618016,-0.852102183442109,-0.6000676323647106,-0.3462398921264064,-0.8172653540158584,0.4779787678126008,0.4788252516405612,0.013136378373408667,0.33371110270252224,0.27589695268190506,-0.8480276697887293,-0.5913452648586568,-0.3346549421801869,-0.8123548884581744,0.17146910079575906,0.17226954853238188,-0.3217143516892718,-0.33371110270252224,-0.06411387368231843,-0.9194568441109188,-0.7706163205316902,-0.6002951744599657,-0.8997437185957082,0.232800334097504,0.23385138764741187,-0.2637234343618016,-0.27589695268190506,0.06411387368231843,-0.9096015489364488,-0.7440258949944764,-0.5582771777882409,-0.8875647440735328,0.9426942377780166,0.9428872075521567,0.852102183442109,0.8480276697887293,0.9194568441109188,0.9096015489364488,0.5190983905478709,0.7184800938669461,0.11783769939646457,0.8328780037399501,0.8331286773497835,0.6000676323647106,0.5913452648586568,0.7706163205316902,0.7440258949944764,-0.5190983905478709,0.3210556378457833,-0.42872680517153694,0.70032238759946,0.7005830195436444,0.3462398921264064,0.3346549421801869,0.6002951744599657,0.5582771777882409,-0.7184800938669461,-0.3210556378457833,-0.6576685383092785,0.9285158846023308,0.9288053304094395,0.8172653540158584,0.8123548884581744,0.8997437185957082,0.8875647440735328,-0.11783769939646457,0.42872680517153694,0.6576685383092785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,16,"(375, 5462)",160,332,0.014739312459436257,-0.4290003538303716,-0.44935630254225584,-0.25353060582046,-0.2975871386327263,-0.8985479964375641,-0.7857109531192026,-0.6776254171642455,-0.8803305745568238,-0.014739312459436257,-0.44171904183658256,-0.4618245864789823,-0.2657821665693055,-0.3098205251813444,-0.9023534116809692,-0.7926223601948332,-0.6859539631027346,-0.8848936595424286,0.4290003538303716,0.44171904183658256,-0.024451899399857,0.1942730425702831,0.15214808487752746,-0.7967809545804387,-0.5604754830717492,-0.35491311740614206,-0.7595765930586496,0.44935630254225584,0.4618245864789823,0.024451899399857,0.21691191279577082,0.1753948580285022,-0.7868858039021028,-0.5429419033350179,-0.3335570276044968,-0.7481662794203223,0.25353060582046,0.2657821665693055,-0.1942730425702831,-0.21691191279577082,-0.046088253996957346,-0.8253315440104624,-0.6522020398876964,-0.5030497591756573,-0.7950266919289832,0.2975871386327263,0.3098205251813444,-0.15214808487752746,-0.1753948580285022,0.046088253996957346,-0.818966958749078,-0.6337377877988853,-0.47356485447023866,-0.7871974449578263,0.8985479964375641,0.9023534116809692,0.7967809545804387,0.7868858039021028,0.8253315440104624,0.818966958749078,0.4498367167063335,0.6238383726698948,0.10073977579900498,0.7857109531192026,0.7926223601948332,0.5604754830717492,0.5429419033350179,0.6522020398876964,0.6337377877988853,-0.4498367167063335,0.25878241861287016,-0.3670215456844604,0.6776254171642455,0.6859539631027346,0.35491311740614206,0.3335570276044968,0.5030497591756573,0.47356485447023866,-0.6238383726698948,-0.25878241861287016,-0.5613376574143816,0.8803305745568238,0.8848936595424286,0.7595765930586496,0.7481662794203223,0.7950266919289832,0.7871974449578263,-0.10073977579900498,0.3670215456844604,0.5613376574143816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,17,"(375, 4970)",160,332,0.0019623056345566695,-0.46717007769451874,-0.48189011737935555,-0.1811119456000629,-0.24182459358745134,-0.9405073927444946,-0.8309479075537786,-0.7015387244408928,-0.9264127009345806,-0.0019623056345566695,-0.4687150742151116,-0.483428962952953,-0.18269548890920118,-0.24341706884424197,-0.9408328313684866,-0.8316496285788509,-0.7024940248649529,-0.926855692096423,0.46717007769451874,0.4687150742151116,-0.018484237437320947,0.311764629497176,0.2541652638051654,-0.8472030069740922,-0.5972785563790038,-0.34968878468432857,-0.8127701521384739,0.48189011737935555,0.483428962952953,0.018484237437320947,0.3283303993914893,0.2715026454566832,-0.8415105698849856,-0.585001298876926,-0.3333468944325039,-0.8061585483739226,0.1811119456000629,0.18269548890920118,-0.311764629497176,-0.3283303993914893,-0.06336653682811429,-0.9138395671506714,-0.7627185394145295,-0.5948972463079191,-0.8936871639014529,0.24182459358745134,0.24341706884424197,-0.2541652638051654,-0.2715026454566832,0.06336653682811429,-0.9037636093892139,-0.7364005556016268,-0.5535671969416096,-0.8814300657617967,0.9405073927444946,0.9408328313684866,0.8472030069740922,0.8415105698849856,0.9138395671506714,0.9037636093892139,0.5100729840656388,0.7080428306809379,0.11306137892631744,0.8309479075537786,0.8316496285788509,0.5972785563790038,0.585001298876926,0.7627185394145295,0.7364005556016268,-0.5100729840656388,0.3132853300851455,-0.4224096461881576,0.7015387244408928,0.7024940248649529,0.34968878468432857,0.3333468944325039,0.5948972463079191,0.5535671969416096,-0.7080428306809379,-0.3132853300851455,-0.6480628416715832,0.9264127009345806,0.926855692096423,0.8127701521384739,0.8061585483739226,0.8936871639014529,0.8814300657617967,-0.11306137892631744,0.4224096461881576,0.6480628416715832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,18,"(375, 4478)",160,332,0.015665891187762605,-0.3996435676032847,-0.4174573402931122,-0.2485106749477606,-0.28813645873147853,-0.8682953774430888,-0.7549916427304276,-0.6457999301612523,-0.8496293543731058,-0.015665891187762605,-0.4130587473780359,-0.4304773341665686,-0.26183397850684853,-0.3017103305571451,-0.8719984588889337,-0.7618491898187091,-0.6547420429565455,-0.8540096236026373,0.3996435676032847,0.4130587473780359,-0.02083246676837983,0.166768185891383,0.1281346185663213,-0.7739176683414684,-0.5442969886706011,-0.34400044907137045,-0.7366175673675256,0.4174573402931122,0.4304773341665686,0.02083246676837983,0.18636348866804228,0.1480810784656385,-0.7654512382520136,-0.5293431907676324,-0.3255769767492031,-0.7267791096559536,0.2485106749477606,0.26183397850684853,-0.166768185891383,-0.18636348866804228,-0.042049063075546594,-0.795452843276094,-0.6216528655789432,-0.4712414381083106,-0.7644202796598494,0.28813645873147853,0.3017103305571451,-0.1281346185663213,-0.1480810784656385,0.042049063075546594,-0.7887357905754554,-0.6037237025874345,-0.4431520643264764,-0.7561220605698912,0.8682953774430888,0.8719984588889337,0.7739176683414684,0.7654512382520136,0.795452843276094,0.7887357905754554,0.441588389734438,0.6087869472428978,0.10360349986369162,0.7549916427304276,0.7618491898187091,0.5442969886706011,0.5293431907676324,0.6216528655789432,0.6037237025874345,-0.441588389734438,0.2526768766378597,-0.35733626814414926,0.6457999301612523,0.6547420429565455,0.34400044907137045,0.3255769767492031,0.4712414381083106,0.4431520643264764,-0.6087869472428978,-0.2526768766378597,-0.5458928276395216,0.8496293543731058,0.8540096236026373,0.7366175673675256,0.7267791096559536,0.7644202796598494,0.7561220605698912,-0.10360349986369162,0.35733626814414926,0.5458928276395216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,19,"(375, 3986)",160,332,0.01632369132188736,-0.4258054077586586,-0.44169675119248397,-0.2525064746745478,-0.2930788270484936,-0.9021670236574204,-0.7895957499217057,-0.6765503961342229,-0.8836978584837238,-0.01632369132188736,-0.4396361727732378,-0.4552266408668124,-0.2664636511235986,-0.3066887499431777,-0.905911866317257,-0.7965954675244787,-0.6853984699916956,-0.888235013544587,0.4258054077586586,0.4396361727732378,-0.01906907156817774,0.1913988617556367,0.15268986786207447,-0.8046997532273493,-0.5693964076348086,-0.35672162955857745,-0.7669495662942105,0.44169675119248397,0.4552266408668124,0.01906907156817774,0.2090910962934866,0.1708327164495851,-0.7971471188105338,-0.5557074938296693,-0.3400153348788926,-0.7582064203223927,0.2525064746745478,0.2664636511235986,-0.1913988617556367,-0.2090910962934866,-0.042393516757295115,-0.8324261688534463,-0.6595534632616318,-0.5029750537703506,-0.8015736477693084,0.2930788270484936,0.3066887499431777,-0.15268986786207447,-0.1708327164495851,0.042393516757295115,-0.826920459201599,-0.64299440667534,-0.476004306080185,-0.7947152098308636,0.9021670236574204,0.905911866317257,0.8046997532273493,0.7971471188105338,0.8324261688534463,0.826920459201599,0.4587024995493651,0.6368520091172245,0.10646497058180515,0.7895957499217057,0.7965954675244787,0.5693964076348086,0.5557074938296693,0.6595534632616318,0.64299440667534,-0.4587024995493651,0.26947425932801344,-0.37192842287586986,0.6765503961342229,0.6853984699916956,0.35672162955857745,0.3400153348788926,0.5029750537703506,0.476004306080185,-0.6368520091172245,-0.26947425932801344,-0.5724940007476006,0.8836978584837238,0.888235013544587,0.7669495662942105,0.7582064203223927,0.8015736477693084,0.7947152098308636,-0.10646497058180515,0.37192842287586986,0.5724940007476006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,20,"(375, 3494)",160,332,0.003158061314349399,-0.46403637139529924,-0.47487194689273543,-0.17662132200167724,-0.23463347224949727,-0.9427572644899049,-0.8328773143928971,-0.6997188656226703,-0.9284514608659713,-0.003158061314349399,-0.4661097232797859,-0.4770947723610658,-0.17957338740724116,-0.23729044450444084,-0.9430027013863723,-0.8336459267337394,-0.7010011455714522,-0.9288163956234471,0.46403637139529924,0.4661097232797859,-0.013861044580249794,0.3133005533763757,0.2578162237255588,-0.8526419417326794,-0.60244919257091,-0.3497230094603556,-0.8174075939622836,0.47487194689273543,0.4770947723610658,0.013861044580249794,0.32584324835493245,0.2708481135071884,-0.8484437679406351,-0.5931458486476119,-0.3373548163944099,-0.8125248579531906,0.17662132200167724,0.17957338740724116,-0.3133005533763757,-0.32584324835493245,-0.06082521249938066,-0.91949102974929,-0.7693390109191767,-0.5969668956441824,-0.8995085090919487,0.23463347224949727,0.23729044450444084,-0.2578162237255588,-0.2708481135071884,0.06082521249938066,-0.9097852448706968,-0.743672078468516,-0.5569746955396293,-0.8874358656370428,0.9427572644899049,0.9430027013863723,0.8526419417326794,0.8484437679406351,0.91949102974929,0.9097852448706968,0.5174052868176281,0.7176668320383885,0.11876525802320984,0.8328773143928971,0.8336459267337394,0.60244919257091,0.5931458486476119,0.7693390109191767,0.743672078468516,-0.5174052868176281,0.32060956400985824,-0.42579376732439367,0.6997188656226703,0.7010011455714522,0.3497230094603556,0.3373548163944099,0.5969668956441824,0.5569746955396293,-0.7176668320383885,-0.32060956400985824,-0.6559038144699662,0.9284514608659713,0.9288163956234471,0.8174075939622836,0.8125248579531906,0.8995085090919487,0.8874358656370428,-0.11876525802320984,0.42579376732439367,0.6559038144699662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,21,"(375, 3002)",160,332,0.014433792691855723,-0.4069770517589798,-0.4204302028665582,-0.270689691351569,-0.3143248887673239,-0.8609129716331375,-0.7550907291389043,-0.6561546254062831,-0.8414773342314625,-0.014433792691855723,-0.420096854631742,-0.43319038225309775,-0.2820894131606456,-0.32564250961511576,-0.8658341475294165,-0.7626553760726122,-0.6646220494435447,-0.8471733563385612,0.4069770517589798,0.420096854631742,-0.0159094518753959,0.15184910959519982,0.10893720928047249,-0.7525276701814171,-0.5365011880637472,-0.34936894581029165,-0.7150431924796703,0.4204302028665582,0.43319038225309775,0.0159094518753959,0.1666577509011825,0.12395146313829761,-0.7449255922014482,-0.524471371510123,-0.3356393699167249,-0.7065276074365497,0.270689691351569,0.2820894131606456,-0.15184910959519982,-0.1666577509011825,-0.046666041741465505,-0.7667987027272605,-0.601926480108213,-0.46293340730357285,-0.7339933331360912,0.3143248887673239,0.32564250961511576,-0.10893720928047249,-0.12395146313829761,0.046666041741465505,-0.7574155757560831,-0.5808522693144086,-0.4314595995976162,-0.7229784206463845,0.8609129716331375,0.8658341475294165,0.7525276701814171,0.7449255922014482,0.7667987027272605,0.7574155757560831,0.3986844476328581,0.5631819300734913,0.09138732951148164,0.7550907291389043,0.7626553760726122,0.5365011880637472,0.524471371510123,0.601926480108213,0.5808522693144086,-0.3986844476328581,0.23463054515808568,-0.3209802781879917,0.6561546254062831,0.6646220494435447,0.34936894581029165,0.3356393699167249,0.46293340730357285,0.4314595995976162,-0.5631819300734913,-0.23463054515808568,-0.5023525751243203,0.8414773342314625,0.8471733563385612,0.7150431924796703,0.7065276074365497,0.7339933331360912,0.7229784206463845,-0.09138732951148164,0.3209802781879917,0.5023525751243203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
