,plot_id,yield,blue-blue-444,blue-green,blue-green-531,blue-nir,blue-red,blue-red-650,blue-red-edge,blue-red-edge-705,blue-red-edge-740,blue-444-green,blue-444-green-531,blue-444-nir,blue-444-red,blue-444-red-650,blue-444-red-edge,blue-444-red-edge-705,blue-444-red-edge-740,green-green-531,green-nir,green-red,green-red-650,green-red-edge,green-red-edge-705,green-red-edge-740,green-531-nir,green-531-red,green-531-red-650,green-531-red-edge,green-531-red-edge-705,green-531-red-edge-740,nir-red,nir-red-650,nir-red-edge,nir-red-edge-705,nir-red-edge-740,red-red-650,red-red-edge,red-red-edge-705,red-red-edge-740,red-650-red-edge,red-650-red-edge-705,red-650-red-edge-740,red-edge-red-edge-705,red-edge-red-edge-740,red-edge-705-red-edge-740
30,49,931.7726118,0.020052334,-0.38797873,-0.41020665,-0.8662966,-0.30815136,-0.33990532,-0.7514886,-0.651736,-0.8467131,-0.40593362,-0.42782676,-0.87325543,-0.3246228,-0.35652494,-0.76219076,-0.66443855,-0.85448027,-0.025416791,-0.7503993,0.09038571,0.05944964,-0.53369474,-0.35500458,-0.7146652,-0.73750746,0.11458127,0.08398858,-0.51435995,-0.33267972,-0.70041376,0.7396211,0.7360508,0.38271588,0.5433812,0.082316905,-0.033305846,-0.5591563,-0.4175636,-0.7069116,-0.5464711,-0.39597708,-0.70223445,0.22218053,-0.31178433,-0.48693776
31,48,719.4544345,0.016332967,-0.40431628,-0.42319027,-0.89110935,-0.27897754,-0.31111807,-0.77489936,-0.66206825,-0.8732622,-0.4188556,-0.4374183,-0.896298,-0.29239526,-0.32449615,-0.7832433,-0.6721478,-0.8791576,-0.022082321,-0.78191894,0.13803469,0.107177354,-0.5540154,-0.35266966,-0.7472535,-0.77207583,0.15893129,0.12841845,-0.5378376,-0.33332828,-0.7361268,0.7941937,0.7903644,0.41978252,0.59586096,0.08816456,-0.033248093,-0.6142279,-0.45711327,-0.76461333,-0.6013081,-0.4353914,-0.7596754,0.2514881,-0.3458254,-0.53934604
32,47,993.2834336,0.015598691,-0.41911626,-0.4406581,-0.89727736,-0.28114063,-0.32385647,-0.7813967,-0.67203104,-0.8775829,-0.43299913,-0.4542096,-0.9024375,-0.2936398,-0.33643308,-0.7896975,-0.6817348,-0.8835362,-0.025055574,-0.7901079,0.15371831,0.11259656,-0.55583525,-0.3524996,-0.75157404,-0.77859885,0.1771882,0.13654459,-0.53723913,-0.3305776,-0.7385122,0.8023147,0.7969352,0.43442154,0.6085086,0.09808047,-0.044707038,-0.6212691,-0.4678274,-0.769163,-0.6037548,-0.43874502,-0.7622821,0.25398758,-0.35255364,-0.5459181
33,46,1004.88013,-0.00037012185,-0.47999558,-0.48884004,-0.9420274,-0.1875708,-0.25158712,-0.8352774,-0.7041177,-0.9286593,-0.47967613,-0.48857567,-0.9421029,-0.18702658,-0.2510244,-0.83533007,-0.70400053,-0.92876965,-0.011427231,-0.8450592,0.32041392,0.2595973,-0.59490365,-0.33935985,-0.8113305,-0.8417158,0.33083102,0.27031395,-0.58727616,-0.32918963,-0.8073911,0.9153542,0.90446526,0.50576806,0.7100446,0.108854905,-0.06718717,-0.766343,-0.59401816,-0.8961093,-0.7382653,-0.5497981,-0.88284266,0.32053167,-0.42058983,-0.6522063
34,44,1090.146358,0.017008824,-0.40556127,-0.4277209,-0.8856553,-0.29633954,-0.33313653,-0.7698402,-0.66279286,-0.8661241,-0.42096427,-0.44264525,-0.8916336,-0.31012496,-0.3470366,-0.77900773,-0.6736168,-0.8729067,-0.025723394,-0.77599466,0.1223099,0.08664604,-0.5480307,-0.3529426,-0.7389489,-0.764229,0.14658338,0.11134679,-0.5291026,-0.3303352,-0.7256747,0.77645373,0.7720012,0.4169298,0.58592916,0.091635674,-0.038623683,-0.59380317,-0.44237715,-0.7434296,-0.5787323,-0.41711834,-0.7376914,0.24318577,-0.33987945,-0.5263039
35,43,981.6758027,0.005847488,-0.45652074,-0.4701723,-0.92807037,-0.22691016,-0.28305483,-0.81771755,-0.69136596,-0.9133378,-0.4615439,-0.475152,-0.9295805,-0.23163132,-0.28780013,-0.82050735,-0.6947871,-0.9151469,-0.01692433,-0.82510906,0.25286672,0.1983141,-0.58222944,-0.3435736,-0.7914098,-0.81923735,0.26857045,0.21447799,-0.5706611,-0.32863253,-0.7846653,0.8805349,0.8699613,0.4734777,0.6728887,0.098586634,-0.059283398,-0.7163886,-0.5444483,-0.85721165,-0.6904678,-0.5042226,-0.8446199,0.29864722,-0.39390394,-0.6161094
36,41,738.4753791,0.0014714649,-0.45835227,-0.46867928,-0.93804127,-0.19199443,-0.2496177,-0.82745194,-0.6925626,-0.9238672,-0.45974746,-0.46997997,-0.93859553,-0.19294058,-0.25059384,-0.8282831,-0.69338757,-0.9245527,-0.012740004,-0.84544027,0.2906296,0.2352747,-0.59783274,-0.3432569,-0.81191033,-0.8415431,0.30235288,0.24721953,-0.5892954,-0.33200637,-0.8072072,0.9065461,0.89670664,0.5054496,0.70841813,0.109525956,-0.060417186,-0.7512685,-0.57443017,-0.8858218,-0.7256606,-0.53386366,-0.87385124,0.3205841,-0.42007467,-0.65053093
37,40,942.1599982,0.015032984,-0.42082426,-0.44174504,-0.89538527,-0.28965533,-0.3369607,-0.78187525,-0.6751866,-0.87726456,-0.4343629,-0.4547077,-0.9006992,-0.3014183,-0.34850547,-0.7900812,-0.68454987,-0.8832995,-0.024804635,-0.78534216,0.14659198,0.09891304,-0.55457324,-0.35621127,-0.74909884,-0.7748725,0.17001225,0.12271947,-0.53662443,-0.3344214,-0.7372252,0.7975229,0.78670615,0.428686,0.59893453,0.09349433,-0.051264856,-0.6182569,-0.46684158,-0.7668396,-0.59386295,-0.43090802,-0.7540217,0.24831831,-0.3510152,-0.539606
38,39,918.9163077,-0.006005495,-0.4646721,-0.4806174,-0.93407696,-0.20547457,-0.26190984,-0.82537717,-0.69623655,-0.9204466,-0.46017802,-0.47625542,-0.9338578,-0.19931416,-0.25596726,-0.82405055,-0.69347274,-0.9201521,-0.020129148,-0.8345943,0.28527042,0.23067279,-0.5892747,-0.3430932,-0.80202436,-0.8283946,0.30379033,0.2496584,-0.5760599,-0.32537082,-0.7947841,0.89771146,0.88753605,0.4892746,0.69069433,0.10126407,-0.059485592,-0.7424866,-0.57000726,-0.8775113,-0.7168661,-0.52994496,-0.8653114,0.3093057,-0.40926942,-0.63523906
39,64,932.3433714,0.011009706,-0.42374521,-0.44357908,-0.9020256,-0.2791211,-0.31280684,-0.78612876,-0.67240375,-0.88324946,-0.43390468,-0.45344174,-0.9062811,-0.28760764,-0.32152477,-0.7926782,-0.67968094,-0.8881566,-0.023563951,-0.795497,0.16142768,0.12899934,-0.55885017,-0.34886688,-0.7580735,-0.78545654,0.18355484,0.15155399,-0.54174584,-0.32812166,-0.74660045,0.8138918,0.8100623,0.44286245,0.6212851,0.09771907,-0.03514129,-0.63272065,-0.4723923,-0.7824538,-0.6193616,-0.4496138,-0.77752835,0.26221344,-0.3619903,-0.56027675
40,62,752.3726086,0.011124473,-0.41180977,-0.4309633,-0.8830708,-0.29439628,-0.32830355,-0.7724266,-0.66809213,-0.8656514,-0.4221411,-0.44111323,-0.8877033,-0.3031659,-0.33721396,-0.7790028,-0.67541605,-0.8707719,-0.022203872,-0.7673281,0.13252458,0.09929941,-0.5473288,-0.35514513,-0.7334549,-0.756407,0.15361542,0.12070287,-0.53065926,-0.3356848,-0.7213524,0.7759317,0.77134824,0.39805198,0.5703627,0.08220667,-0.03570952,-0.602226,-0.4536384,-0.74689984,-0.58798087,-0.4301667,-0.7411096,0.24015431,-0.3279368,-0.5158667
41,61,556.0160173,0.0054196897,-0.43933317,-0.45123875,-0.9189537,-0.24364567,-0.28590629,-0.80555916,-0.6820626,-0.902735,-0.4442365,-0.45605454,-0.9207216,-0.24777892,-0.2900998,-0.8084467,-0.6853849,-0.9048267,-0.014293299,-0.8148073,0.21643817,0.17506222,-0.5745948,-0.34690422,-0.7796188,-0.809307,0.22986971,0.18874834,-0.564549,-0.33441898,-0.7732386,0.85987794,0.85214895,0.4606612,0.65342414,0.09904875,-0.044550635,-0.688542,-0.5185078,-0.8338417,-0.6689365,-0.48801085,-0.8244938,0.28484678,-0.3797762,-0.59451336
42,60,846.7447473,0.01163823,-0.44692278,-0.4616887,-0.91510546,-0.27080682,-0.31681696,-0.8031631,-0.68925864,-0.8970432,-0.45714813,-0.47171006,-0.9185436,-0.27993876,-0.32601473,-0.80905586,-0.69625694,-0.90112567,-0.01773757,-0.8086593,0.19657826,0.15193838,-0.56848145,-0.35025242,-0.7706148,-0.8013858,0.21318772,0.16886777,-0.5556835,-0.3347043,-0.7621618,0.84003526,0.8325232,0.45653188,0.64042854,0.1027476,-0.048711795,-0.66363347,-0.5026478,-0.8092237,-0.64335334,-0.4703291,-0.80006206,0.27314663,-0.37204054,-0.5773972
43,59,949.9428841,-0.006916999,-0.4730238,-0.48198467,-0.9403902,-0.1921665,-0.25339282,-0.83076596,-0.69824815,-0.9260092,-0.46766603,-0.47671872,-0.9397976,-0.18529782,-0.2467448,-0.8287876,-0.6949726,-0.92525405,-0.011492468,-0.84488285,0.30803338,0.24933347,-0.59165615,-0.33708352,-0.8093337,-0.84158194,0.3185583,0.26014605,-0.5840593,-0.3269265,-0.80536795,0.91151834,0.90081066,0.51080894,0.7110803,0.11509686,-0.0643793,-0.75793415,-0.58339757,-0.89071167,-0.73024577,-0.540226,-0.8775497,0.31825295,-0.42143136,-0.65041655
44,56,942.6476586,0.0036236856,-0.46404186,-0.47669408,-0.9303423,-0.22168371,-0.27719688,-0.8213799,-0.69648296,-0.91572505,-0.46714327,-0.47978583,-0.93138915,-0.22449583,-0.28003943,-0.8232311,-0.69858336,-0.91697985,-0.015804669,-0.82745147,0.26770422,0.21395858,-0.5827121,-0.34355667,-0.7930777,-0.82204664,0.28228202,0.22895855,-0.57197803,-0.32965505,-0.7868437,0.886451,0.87628907,0.47873628,0.6768318,0.10209424,-0.058571454,-0.7261275,-0.5564516,-0.8637625,-0.70071936,-0.51701486,-0.85152644,0.29921257,-0.3968296,-0.6187393
45,55,1012.490258,0.0078306645,-0.45759043,-0.47376454,-0.92377603,-0.25745863,-0.30733877,-0.8095281,-0.6917458,-0.9068032,-0.46443766,-0.48048833,-0.92585015,-0.26383775,-0.31362292,-0.8134065,-0.69640386,-0.90930283,-0.019800965,-0.8197098,0.22386056,0.17559423,-0.5687846,-0.342293,-0.7815472,-0.81222355,0.24240017,0.1945101,-0.5546857,-0.3248567,-0.7727987,0.8626735,0.85450757,0.47890604,0.66386384,0.10864914,-0.05264687,-0.6850075,-0.51949376,-0.8344683,-0.6626826,-0.48428112,-0.82436925,0.28143993,-0.39152604,-0.6003156
46,54,1009.465888,-0.005299881,-0.48585966,-0.49141663,-0.9437961,-0.17577456,-0.24558878,-0.8361735,-0.7031123,-0.9296221,-0.48169798,-0.4872219,-0.94314975,-0.17049891,-0.2404507,-0.8344186,-0.7002168,-0.9288656,-0.006949166,-0.8466215,0.33924538,0.2732866,-0.5908721,-0.3302395,-0.81017333,-0.8445313,0.3455178,0.279711,-0.5861195,-0.3240099,-0.8076299,0.9210554,0.90935403,0.5140912,0.7175566,0.11825745,-0.0730627,-0.7743144,-0.6018039,-0.90134865,-0.7437196,-0.5534847,-0.8868829,0.32405022,-0.42232567,-0.6559015
47,53,820.0546314,0.0051948386,-0.4535406,-0.47066,-0.9243538,-0.25454286,-0.30232346,-0.8108945,-0.6919828,-0.9070947,-0.45846534,-0.47530708,-0.9263852,-0.25808382,-0.30599925,-0.8141318,-0.6953126,-0.9095327,-0.02073511,-0.82226634,0.2217715,0.17498598,-0.5742891,-0.34718072,-0.7839344,-0.8147286,0.24122195,0.19474383,-0.5598109,-0.32895252,-0.77510136,0.8639245,0.8556223,0.47948334,0.6654295,0.10990634,-0.050843604,-0.68836987,-0.5222273,-0.83514816,-0.66638625,-0.48790547,-0.82493234,0.28399682,-0.39107004,-0.6011734
48,52,879.8181855,-0.00864177,-0.4493912,-0.46585098,-0.94018,-0.18944675,-0.23960546,-0.823889,-0.68535995,-0.925027,-0.44224992,-0.45886248,-0.939109,-0.18096852,-0.23121591,-0.820983,-0.6805876,-0.9237249,-0.020478802,-0.8508046,0.283993,0.23522122,-0.59560436,-0.34140944,-0.8149323,-0.8450977,0.3029226,0.25455794,-0.5822934,-0.32328007,-0.8080291,0.9134183,0.90453064,0.5198395,0.7188812,0.11901655,-0.052629665,-0.7514962,-0.5697582,-0.8917393,-0.72811866,-0.5335463,-0.8807298,0.31935707,-0.42815962,-0.65695274
49,77,1035.27909,0.012824476,-0.4168764,-0.4412065,-0.9008695,-0.28705037,-0.31512073,-0.7861539,-0.6790061,-0.8823161,-0.4284602,-0.4524198,-0.90507835,-0.2975494,-0.3256518,-0.792931,-0.6868718,-0.8871852,-0.028807988,-0.79567003,0.14647987,0.11929343,-0.56417125,-0.36610168,-0.75927657,-0.7833995,0.17352927,0.14679183,-0.5433309,-0.34102744,-0.74530137,0.8113125,0.80852515,0.43410763,0.6073892,0.09452002,-0.029218987,-0.6297469,-0.47636735,-0.7798908,-0.61900723,-0.45778573,-0.776237,0.25023916,-0.35517675,-0.5466252
50,75,979.9875791,0.017774833,-0.37389514,-0.40241846,-0.86039764,-0.321455,-0.33924446,-0.7493727,-0.6539213,-0.8411598,-0.38996303,-0.4181805,-0.8669412,-0.33638015,-0.3541142,-0.7589728,-0.665134,-0.84845084,-0.032963313,-0.74450326,0.061715063,0.044083998,-0.5399516,-0.37323686,-0.7108434,-0.72814095,0.09329316,0.07601203,-0.51539034,-0.34445238,-0.6927698,0.73086107,0.72941345,0.36084074,0.51942813,0.07484007,-0.01862145,-0.5530732,-0.41324827,-0.6986478,-0.5464581,-0.40157613,-0.6966755,0.21077147,-0.29496935,-0.46550626
51,74,785.0458591,0.017727885,-0.40677944,-0.42892605,-0.89804006,-0.2879041,-0.31277582,-0.784198,-0.6734733,-0.8802191,-0.4220758,-0.44391388,-0.90274835,-0.30287316,-0.32785198,-0.79215634,-0.683507,-0.88565874,-0.026316088,-0.79122406,0.13330446,0.10824167,-0.565799,-0.36791307,-0.75638837,-0.78022397,0.15829118,0.1335359,-0.54712474,-0.34508196,-0.74387044,0.8087324,0.8041637,0.42232418,0.59915894,0.08989442,-0.026485864,-0.62851447,-0.4698587,-0.7787325,-0.6167129,-0.45152304,-0.77321,0.2506511,-0.34659815,-0.54081225
52,73,892.2502468,0.016600052,-0.42765978,-0.4478837,-0.9063486,-0.28228015,-0.31452087,-0.7940493,-0.6847692,-0.88782066,-0.44192007,-0.46180406,-0.91076195,-0.29603556,-0.32834443,-0.80167496,-0.6943038,-0.89297783,-0.024293283,-0.8008198,0.16377498,0.13218725,-0.56873614,-0.36421108,-0.7634348,-0.79079866,0.18653531,0.15535912,-0.5513306,-0.34301028,-0.7519345,0.823118,0.8184023,0.44032177,0.61802554,0.098969325,-0.034058306,-0.64526016,-0.48896277,-0.7916386,-0.6315122,-0.46672985,-0.7858223,0.2587525,-0.35797375,-0.55536056
53,70,900.1512209,0.012459886,-0.42559513,-0.44898927,-0.9094629,-0.27902222,-0.30998668,-0.7962448,-0.6860554,-0.8909728,-0.4366094,-0.45961967,-0.91290355,-0.28931716,-0.3203181,-0.80223566,-0.693324,-0.8950046,-0.028048351,-0.80700004,0.16469829,0.13472183,-0.5734917,-0.3675941,-0.76972866,-0.7959004,0.19095215,0.1614905,-0.5536884,-0.343284,-0.756925,0.82881564,0.8253079,0.44765034,0.62529856,0.10060751,-0.032235898,-0.65007037,-0.49299482,-0.7973617,-0.63785887,-0.4723642,-0.79288644,0.26107097,-0.36438534,-0.5621681
54,69,858.42673,0.0004343931,-0.45597354,-0.47242337,-0.9372514,-0.20653541,-0.2511905,-0.8288187,-0.7004508,-0.92334193,-0.4561907,-0.47265872,-0.93730587,-0.20681196,-0.25143507,-0.8290002,-0.70050323,-0.9234572,-0.020778714,-0.84220785,0.27468213,0.23108728,-0.6011355,-0.35976446,-0.8091515,-0.83591205,0.29379836,0.25066024,-0.5875688,-0.34155306,-0.8017401,0.90531224,0.8969034,0.4905697,0.6927581,0.10537884,-0.04698102,-0.74948496,-0.5765249,-0.88461924,-0.7288597,-0.54485965,-0.8744995,0.30811608,-0.4068489,-0.6343712
55,67,792.4941618,0.0031565833,-0.46511564,-0.47704965,-0.9386154,-0.21032995,-0.2572619,-0.8316248,-0.7035618,-0.92479336,-0.46744072,-0.47922015,-0.9389165,-0.2128926,-0.25974658,-0.83239126,-0.7047247,-0.92523026,-0.015031469,-0.84185475,0.28189778,0.23614313,-0.5992574,-0.35491776,-0.8083586,-0.83718926,0.2956674,0.25020584,-0.58915776,-0.34158674,-0.8027944,0.9069202,0.898112,0.4921655,0.695158,0.10690537,-0.049516853,-0.7518829,-0.5781036,-0.8861934,-0.7303165,-0.54481405,-0.87556845,0.3104656,-0.40741047,-0.6363513
56,66,920.0140905,0.014025661,-0.41805714,-0.44216895,-0.90289205,-0.28531745,-0.31748027,-0.788156,-0.6795628,-0.88343704,-0.4306045,-0.45421666,-0.90714484,-0.29672456,-0.3290497,-0.7950971,-0.68777454,-0.88839203,-0.028570134,-0.7987406,0.14940609,0.117211364,-0.56581646,-0.36540088,-0.76016235,-0.7870789,0.17632172,0.1444471,-0.5454414,-0.34042028,-0.7468107,0.8149475,0.8095368,0.44045305,0.6132002,0.101493776,-0.034461565,-0.63359874,-0.47881687,-0.78190845,-0.61874586,-0.45563138,-0.7751819,0.25319824,-0.35609293,-0.5486433
57,65,848.6800814,-0.0027514112,-0.44732425,-0.4659041,-0.9358596,-0.21188459,-0.2512549,-0.82378006,-0.6931974,-0.92154396,-0.4448458,-0.46351385,-0.93543243,-0.20903803,-0.248277,-0.822731,-0.6914359,-0.9210648,-0.02313105,-0.84187806,0.25961524,0.22092755,-0.59756064,-0.35705683,-0.8084113,-0.8349053,0.28120136,0.24280532,-0.582414,-0.3367223,-0.8001803,0.90240765,0.8949327,0.4944206,0.694139,0.10683423,-0.0415433,-0.7400944,-0.56340384,-0.88095045,-0.72148734,-0.53509,-0.8718854,0.30585435,-0.41006815,-0.6352571
